t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
9.750086784362792969e+00,4.070922851562500000e+01,-2.074991166591644287e-01,4.989482402801513672e+00,-8.811665326356887817e-02,2.135433345789545384e-02,8.300000000000000000e+01,1.092625245326918210e-01
1.000272202491760254e+01,4.196499252319335938e+01,-2.330238074064254761e-01,4.987590789794921875e+00,-8.100660890340805054e-02,2.798326133172309924e-02,8.600000000000000000e+01,1.319347674886934552e-01
1.024828267097473145e+01,4.320618438720703125e+01,-2.559684514999389648e-01,4.985054492950439453e+00,-7.221236079931259155e-02,3.099243428000334963e-02,8.800000000000000000e+01,1.237712466055339439e-01
1.049687480926513672e+01,4.444720458984375000e+01,-2.769284546375274658e-01,4.982868194580078125e+00,-6.256829202175140381e-02,3.159983386632369412e-02,9.100000000000000000e+01,1.197684355163774750e-01
1.074634790420532227e+01,4.569637298583984375e+01,-2.953952550888061523e-01,4.984965801239013672e+00,-5.230648070573806763e-02,2.958940908112610291e-02,9.300000000000000000e+01,1.405902116151289127e-01
1.100491189956665039e+01,4.695498657226562500e+01,-3.114415109157562256e-01,4.989007472991943359e+00,-4.286324605345726013e-02,2.647424572918614938e-02,9.600000000000000000e+01,8.723894128095317779e-02
1.125262784957885742e+01,4.820317840576171875e+01,-3.256453573703765869e-01,4.992690086364746094e+00,-3.425629436969757080e-02,2.282593211757416238e-02,9.800000000000000000e+01,1.756603286986179180e-01
1.150073885917663574e+01,4.945340728759765625e+01,-3.374812901020050049e-01,4.995592594146728516e+00,-2.545396238565444946e-02,1.714056284471420291e-02,1.010000000000000000e+02,6.676955563953688999e-02
1.175262093544006348e+01,5.070055770874023438e+01,-3.462051749229431152e-01,4.997618198394775391e+00,-1.630786992609500885e-02,8.711706396569710714e-03,1.030000000000000000e+02,2.002769416084153042e-01
1.200381469726562500e+01,5.195757675170898438e+01,-3.526482284069061279e-01,4.999252319335937500e+00,-9.916642680764198303e-03,1.217259444157802167e-03,1.060000000000000000e+02,4.101252919722749024e-02
1.224834609031677246e+01,5.320387649536132812e+01,-3.571258783340454102e-01,4.998693943023681641e+00,-5.887799896299839020e-03,-5.387293439601305474e-03,1.080000000000000000e+02,2.294250336959381686e-01
1.249960088729858398e+01,5.445604705810546875e+01,-3.603048324584960938e-01,4.996664524078369141e+00,-2.609697636216878891e-03,-1.227438164272611279e-02,1.110000000000000000e+02,2.138708792136613523e-02
1.274737286567687988e+01,5.571332168579101562e+01,-3.632801473140716553e-01,4.993924140930175781e+00,-2.852774341590702534e-04,-1.838522774876674704e-02,1.140000000000000000e+02,2.311196196438823625e-01
1.300056600570678711e+01,5.698844146728515625e+01,-3.663765490055084229e-01,4.989339351654052734e+00,5.201687454245984554e-04,-2.295727315844692945e-02,1.160000000000000000e+02,5.637619419861994441e-02
1.324823498725891113e+01,5.824615097045898438e+01,-3.689156770706176758e-01,4.982750415802001953e+00,6.153680151328444481e-04,-2.714916923801601045e-02,1.190000000000000000e+02,1.711522799737089928e-01
1.349958181381225586e+01,5.950187301635742188e+01,-3.710207045078277588e-01,4.975557804107666016e+00,-1.095453553716652095e-04,-3.083269560717172980e-02,1.210000000000000000e+02,9.533856812043967066e-02
1.374836707115173340e+01,6.075062561035156250e+01,-3.730137050151824951e-01,4.968318939208984375e+00,-1.759427832439541817e-03,-3.363097517119124913e-02,1.240000000000000000e+02,1.400187477416529325e-01
1.399994993209838867e+01,6.200279235839843750e+01,-3.752599060535430908e-01,4.963349819183349609e+00,-4.154032096266746521e-03,-3.551065145189338107e-02,1.260000000000000000e+02,1.234337682545375847e-01
1.424828195571899414e+01,6.324892044067382812e+01,-3.778581917285919189e-01,4.959811210632324219e+00,-7.332135923206806183e-03,-3.631011155844576094e-02,1.290000000000000000e+02,1.161004677440787697e-01
1.449644589424133301e+01,6.449388885498046875e+01,-3.809105455875396729e-01,4.956561565399169922e+00,-1.113062351942062378e-02,-3.613058151986296707e-02,1.310000000000000000e+02,1.422742616480306144e-01
1.475221276283264160e+01,6.574221801757812500e+01,-3.852601051330566406e-01,4.954789638519287109e+00,-1.570984907448291779e-02,-3.419715226729942020e-02,1.340000000000000000e+02,9.807920866818173322e-02
1.500049304962158203e+01,6.699636840820312500e+01,-3.909024298191070557e-01,4.955997943878173828e+00,-2.042394690215587616e-02,-3.119005833726757465e-02,1.360000000000000000e+02,1.719783741273694933e-01
1.524825382232666016e+01,6.825834655761718750e+01,-3.975392580032348633e-01,4.956008911132812500e+00,-2.485050261020660400e-02,-2.772953443869303342e-02,1.390000000000000000e+02,5.915978774350705294e-02
1.550213789939880371e+01,6.950676727294921875e+01,-4.051044583320617676e-01,4.955247879028320312e+00,-2.880363911390304565e-02,-2.395319038672168513e-02,1.410000000000000000e+02,2.089319304015611056e-01
1.575110173225402832e+01,7.075039672851562500e+01,-4.129212498664855957e-01,4.955214500427246094e+00,-3.213742747902870178e-02,-2.058688721439613095e-02,1.440000000000000000e+02,4.365765165113411755e-02
1.600328803062438965e+01,7.199894714355468750e+01,-4.215605258941650391e-01,4.956802845001220703e+00,-3.508708253502845764e-02,-1.701150514461747393e-02,1.460000000000000000e+02,2.275902310904403536e-01
1.624959468841552734e+01,7.324977111816406250e+01,-4.311068952083587646e-01,4.957677364349365234e+00,-3.769803047180175781e-02,-1.307841956668738190e-02,1.490000000000000000e+02,2.663909158241110561e-02
1.649858283996582031e+01,7.448425292968750000e+01,-4.408531188964843750e-01,4.957022666931152344e+00,-3.963186964392662048e-02,-9.573793701251456789e-03,1.510000000000000000e+02,2.391754974228291752e-01
1.674848580360412598e+01,7.572293090820312500e+01,-4.512667953968048096e-01,4.959996223449707031e+00,-4.111533239483833313e-02,-6.060057789676553952e-03,1.540000000000000000e+02,2.217490497305515951e-02
1.700033879280090332e+01,7.697187042236328125e+01,-4.616276323795318604e-01,4.965793132781982422e+00,-4.196742549538612366e-02,-3.291228481934503364e-03,1.570000000000000000e+02,2.429640425277174443e-01
1.725261878967285156e+01,7.823194885253906250e+01,-4.722373187541961670e-01,4.971153259277343750e+00,-4.244930297136306763e-02,-7.455932368716170627e-04,1.590000000000000000e+02,3.254917776139015784e-02
