t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
2.124499607086181641e+01,9.836015319824218750e+01,-4.271303713321685791e-01,4.801473617553710938e+00,8.284046649932861328e-01,3.263310510785963015e+00,2.000000000000000000e+02,1.665508846471772664e-01
2.149708294868469238e+01,9.955823516845703125e+01,-1.592015773057937622e-01,4.707236289978027344e+00,1.345037460327148438e+00,3.477776998239332951e+00,2.020000000000000000e+02,4.602628790959117228e-02
2.174656200408935547e+01,1.007129287719726562e+02,2.256996333599090576e-01,4.537366867065429688e+00,1.847023725509643555e+00,7.858056632522617546e-01,2.050000000000000000e+02,2.290843909657260535e-01
2.199373197555541992e+01,1.018157730102539062e+02,7.404092550277709961e-01,4.299394607543945312e+00,2.348491907119750977e+00,9.721105579251315687e-01,2.070000000000000000e+02,3.008368270219392016e-01
2.224237799644470215e+01,1.028756256103515625e+02,1.355237841606140137e+00,4.183862209320068359e+00,2.613888025283813477e+00,1.491925947226129479e+00,2.100000000000000000e+02,5.888435815898643844e-01
2.249570798873901367e+01,1.039268646240234375e+02,2.019478559494018555e+00,4.130415916442871094e+00,2.725233793258666992e+00,1.572057132936712787e+00,2.120000000000000000e+02,8.091267527880537935e-01
2.274944305419921875e+01,1.049372024536132812e+02,2.714673757553100586e+00,3.992182731628417969e+00,2.920544624328613281e+00,1.489729670204697598e+00,2.140000000000000000e+02,1.043772276087995499e+00
2.299747514724731445e+01,1.059087142944335938e+02,3.465695142745971680e+00,3.831156492233276367e+00,3.141629219055175781e+00,1.324901050455143059e+00,2.170000000000000000e+02,1.166603132664262077e+00
2.324470806121826172e+01,1.068416290283203125e+02,4.266324043273925781e+00,3.689836025238037109e+00,3.332730054855346680e+00,1.152193358996467909e+00,2.190000000000000000e+02,1.260537284962216065e+00
2.349601316452026367e+01,1.077453842163085938e+02,5.116357326507568359e+00,3.558231353759765625e+00,3.501854419708251953e+00,9.624545778522928252e-01,2.220000000000000000e+02,1.275981610202203687e+00
2.374498796463012695e+01,1.086158218383789062e+02,6.004311561584472656e+00,3.438077688217163086e+00,3.644925117492675781e+00,7.621519746837527309e-01,2.240000000000000000e+02,1.263102812052915080e+00
2.399559402465820312e+01,1.094597778320312500e+02,6.926141262054443359e+00,3.333647251129150391e+00,3.760402679443359375e+00,5.599954111212337438e-01,2.270000000000000000e+02,1.185177279918736337e+00
2.424295997619628906e+01,1.102836074829101562e+02,7.878954410552978516e+00,3.247249364852905273e+00,3.851305961608886719e+00,3.597421651648101681e-01,2.290000000000000000e+02,1.099060790918864994e+00
2.449677896499633789e+01,1.110918579101562500e+02,8.855848312377929688e+00,3.180003643035888672e+00,3.916816473007202148e+00,1.679559522413028583e-01,2.320000000000000000e+02,9.502307300016707980e-01
2.474600195884704590e+01,1.118918304443359375e+02,9.854015350341796875e+00,3.132843971252441406e+00,3.956739902496337891e+00,-9.487460001767372350e-03,2.340000000000000000e+02,8.353885603742431387e-01
2.499924612045288086e+01,1.126766815185546875e+02,1.085107326507568359e+01,3.107574462890625000e+00,3.974257230758666992e+00,-1.645133311437872448e-01,2.370000000000000000e+02,6.363518737507632972e-01
2.524686694145202637e+01,1.134562072753906250e+02,1.184726524353027344e+01,3.102396965026855469e+00,3.973075866699218750e+00,-2.954009514952869453e-01,2.400000000000000000e+02,5.201999939705620468e-01
2.549785184860229492e+01,1.142397842407226562e+02,1.284513282775878906e+01,3.113537788391113281e+00,3.955767154693603516e+00,-4.025780619285959094e-01,2.420000000000000000e+02,3.113496632812139397e-01
2.574433398246765137e+01,1.150267105102539062e+02,1.383559703826904297e+01,3.138203620910644531e+00,3.926336288452148438e+00,-4.857345075396207745e-01,2.450000000000000000e+02,2.438112062686990100e-01
2.599356603622436523e+01,1.158273239135742188e+02,1.482465171813964844e+01,3.174140214920043945e+00,3.885251045227050781e+00,-5.442005720417396608e-01,2.470000000000000000e+02,8.092744279064166546e-02
2.624496698379516602e+01,1.166344223022460938e+02,1.579731082916259766e+01,3.215904712677001953e+00,3.833003520965576172e+00,-5.774886004425328068e-01,2.500000000000000000e+02,1.945692362529581609e-01
2.649835491180419922e+01,1.174577407836914062e+02,1.676178550720214844e+01,3.262734174728393555e+00,3.774301290512084961e+00,-5.886603938758784293e-01,2.520000000000000000e+02,2.605810623400089399e-01
2.674915695190429688e+01,1.183006362915039062e+02,1.771840286254882812e+01,3.313562870025634766e+00,3.713167190551757812e+00,-5.799122495462414317e-01,2.550000000000000000e+02,3.401900180940758966e-01
2.699691796302795410e+01,1.191484756469726562e+02,1.865060424804687500e+01,3.365207672119140625e+00,3.652012825012207031e+00,-5.542217781331190141e-01,2.570000000000000000e+02,4.285376973936532163e-01
2.725106406211853027e+01,1.200088653564453125e+02,1.956681823730468750e+01,3.415704250335693359e+00,3.591377019882202148e+00,-5.140299056620110107e-01,2.600000000000000000e+02,4.528116015768647862e-01
2.750051879882812500e+01,1.208777008056640625e+02,2.046438026428222656e+01,3.462550640106201172e+00,3.534933567047119141e+00,-4.646757574291014437e-01,2.620000000000000000e+02,5.133921793805393818e-01
2.774899291992187500e+01,1.217639770507812500e+02,2.135395622253417969e+01,3.506956338882446289e+00,3.483725309371948242e+00,-4.072803084900613046e-01,2.650000000000000000e+02,4.956134081215907150e-01
2.799924993515014648e+01,1.226505355834960938e+02,2.222072982788085938e+01,3.545288562774658203e+00,3.438644409179687500e+00,-3.460260818807383565e-01,2.670000000000000000e+02,5.283883069658823484e-01
2.824513578414916992e+01,1.235461502075195312e+02,2.307694053649902344e+01,3.578761339187622070e+00,3.400177478790283203e+00,-2.824649139136764520e-01,2.700000000000000000e+02,4.773535230402008445e-01
2.849430704116821289e+01,1.244516296386718750e+02,2.392640876770019531e+01,3.609375715255737305e+00,3.371161699295043945e+00,-2.190637377252881157e-01,2.720000000000000000e+02,4.859645255021583510e-01
2.874584913253784180e+01,1.253761520385742188e+02,2.478048706054687500e+01,3.635466098785400391e+00,3.350488185882568359e+00,-1.572356810208624112e-01,2.750000000000000000e+02,4.097963551088794065e-01
2.900165891647338867e+01,1.262944412231445312e+02,2.561879920959472656e+01,3.656310319900512695e+00,3.336520433425903320e+00,-9.854781204422077834e-02,2.770000000000000000e+02,4.191563489531798803e-01
2.924728488922119141e+01,1.272169876098632812e+02,2.645373344421386719e+01,3.670624732971191406e+00,3.329861640930175781e+00,-4.539438076382493886e-02,2.800000000000000000e+02,3.146227400699849741e-01
2.949583196640014648e+01,1.281398010253906250e+02,2.728520011901855469e+01,3.679435014724731445e+00,3.329847097396850586e+00,1.332349308911672968e-03,2.820000000000000000e+02,3.339501670538388978e-01
2.975079607963562012e+01,1.290671386718750000e+02,2.812049102783203125e+01,3.682955741882324219e+00,3.335609912872314453e+00,4.071781307984062570e-02,2.850000000000000000e+02,2.083914933789622059e-01
2.999377894401550293e+01,1.299930114746093750e+02,2.895673370361328125e+01,3.680717945098876953e+00,3.346237897872924805e+00,7.144087736729112792e-02,2.870000000000000000e+02,2.686856469238813605e-01
3.024927997589111328e+01,1.309186553955078125e+02,2.979694938659667969e+01,3.671107530593872070e+00,3.357854127883911133e+00,9.416313237248349899e-02,2.900000000000000000e+02,1.071531809223019716e-01
3.049627184867858887e+01,1.318426971435546875e+02,3.064179992675781250e+01,3.656699895858764648e+00,3.370344161987304688e+00,1.095262748874428205e-01,2.920000000000000000e+02,2.446188785426895163e-01
3.074444007873535156e+01,1.327651672363281250e+02,3.149207496643066406e+01,3.640914201736450195e+00,3.383963108062744141e+00,1.192535532411357624e-01,2.950000000000000000e+02,2.127428357528184100e-02
3.100058388710021973e+01,1.336898651123046875e+02,3.235198974609375000e+01,3.624590873718261719e+00,3.398719787597656250e+00,1.236582819840192499e-01,2.980000000000000000e+02,2.275641693476988248e-01
3.125007581710815430e+01,1.346006469726562500e+02,3.320687866210937500e+01,3.608913898468017578e+00,3.413879632949829102e+00,1.234544172603159601e-01,3.000000000000000000e+02,4.958904721276215927e-02
3.150176000595092773e+01,1.355040435791015625e+02,3.406277847290039062e+01,3.593810081481933594e+00,3.429541587829589844e+00,1.187393593650993978e-01,3.030000000000000000e+02,2.266560785201068851e-01
3.174676704406738281e+01,1.364063720703125000e+02,3.492615890502929688e+01,3.580207586288452148e+00,3.445874691009521484e+00,1.099136315157655808e-01,3.050000000000000000e+02,8.732330466324800256e-02
3.199417591094970703e+01,1.373025512695312500e+02,3.579032135009765625e+01,3.567205429077148438e+00,3.460614919662475586e+00,9.888300897886151408e-02,3.080000000000000000e+02,2.264064208603297490e-01
3.224658894538879395e+01,1.381974182128906250e+02,3.666015243530273438e+01,3.554526805877685547e+00,3.473222494125366211e+00,8.574879659623088624e-02,3.100000000000000000e+02,1.068552870586828574e-01
3.249693393707275391e+01,1.390853881835937500e+02,3.753003311157226562e+01,3.543375730514526367e+00,3.484467506408691406e+00,7.089868321764489223e-02,3.130000000000000000e+02,2.228367860035320724e-01
3.274665808677673340e+01,1.399770202636718750e+02,3.840919876098632812e+01,3.535830974578857422e+00,3.495245695114135742e+00,5.580379190528404754e-02,3.150000000000000000e+02,1.111099174754361790e-01
3.299831080436706543e+01,1.408722991943359375e+02,3.929663085937500000e+01,3.529861211776733398e+00,3.504025459289550781e+00,4.064594124673621967e-02,3.180000000000000000e+02,1.928467881576226284e-01
3.324616408348083496e+01,1.417565155029296875e+02,4.017637252807617188e+01,3.525169610977172852e+00,3.510893106460571289e+00,2.598880582954006882e-02,3.200000000000000000e+02,1.149525279232308378e-01
3.349715685844421387e+01,1.426393585205078125e+02,4.105731964111328125e+01,3.522279977798461914e+00,3.516322851181030273e+00,1.220831749202075898e-02,3.230000000000000000e+02,1.751267934492552747e-01
3.374678397178649902e+01,1.435186309814453125e+02,4.193711471557617188e+01,3.521554231643676758e+00,3.520484924316406250e+00,-4.522661008674989740e-04,3.250000000000000000e+02,1.068475599873388721e-01
3.399924087524414062e+01,1.444022674560546875e+02,4.282254409790039062e+01,3.522049665451049805e+00,3.522634029388427734e+00,-1.158094873199265983e-02,3.280000000000000000e+02,1.562559892584199639e-01
3.424407100677490234e+01,1.452749328613281250e+02,4.369727706909179688e+01,3.523297309875488281e+00,3.522198200225830078e+00,-2.039288601623838112e-02,3.300000000000000000e+02,9.792486513605598575e-02
3.449533104896545410e+01,1.461511383056640625e+02,4.457560348510742188e+01,3.527655601501464844e+00,3.522225618362426758e+00,-2.741679592639864604e-02,3.330000000000000000e+02,1.583226549124149285e-01
3.474706006050109863e+01,1.470321197509765625e+02,4.545772171020507812e+01,3.534827470779418945e+00,3.522154092788696289e+00,-3.191331477053298282e-02,3.350000000000000000e+02,9.627198732759012501e-02
3.500000905990600586e+01,1.479284057617187500e+02,4.635207366943359375e+01,3.542566061019897461e+00,3.520216464996337891e+00,-3.315303036237767648e-02,3.380000000000000000e+02,1.280859647995113981e-01
3.524904298782348633e+01,1.488159790039062500e+02,4.723490905761718750e+01,3.549196243286132812e+00,3.516206502914428711e+00,-3.205515274619554628e-02,3.400000000000000000e+02,1.308690816544461899e-01
