t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.875128602981567383e+01,8.586241149902343750e+01,-1.923851132392883301e+00,4.971565723419189453e+00,-1.107345148921012878e-01,-2.026793649123735002e-04,1.730000000000000000e+02,2.386382566154107154e-01
1.900166702270507812e+01,8.710920715332031250e+01,-1.951353549957275391e+00,4.974050045013427734e+00,-1.111553907394409180e-01,9.898171395004172757e-01,1.750000000000000000e+02,1.356407185912566864e-02
1.924634003639221191e+01,8.836022186279296875e+01,-1.977584004402160645e+00,4.974474430084228516e+00,-8.327499032020568848e-02,9.603416384652658788e-01,1.780000000000000000e+02,2.275894840572275091e-01
1.949445605278015137e+01,8.960709381103515625e+01,-1.978097915649414062e+00,4.969410896301269531e+00,8.904965221881866455e-02,7.647988691360829705e-01,1.800000000000000000e+02,3.739315927098209313e-02
1.974717903137207031e+01,9.085958862304687500e+01,-1.932387232780456543e+00,4.962440013885498047e+00,2.676128149032592773e-01,8.431538852491091696e-01,1.830000000000000000e+02,1.909235393285103055e-01
1.999930191040039062e+01,9.210401153564453125e+01,-1.852872610092163086e+00,4.951509475708007812e+00,3.983713984489440918e-01,8.947456742786101813e-01,1.850000000000000000e+02,1.307425037273274304e-01
2.025011706352233887e+01,9.335094451904296875e+01,-1.738358855247497559e+00,4.933297157287597656e+00,5.483211278915405273e-01,1.043459793243330935e+00,1.880000000000000000e+02,1.202772934355022388e-01
2.049936890602111816e+01,9.459960937500000000e+01,-1.583414316177368164e+00,4.907629966735839844e+00,7.149502038955688477e-01,1.095310172553819239e+00,1.900000000000000000e+02,1.910477321217839419e-01
2.075095391273498535e+01,9.582733917236328125e+01,-1.386074900627136230e+00,4.872910976409912109e+00,9.005208015441894531e-01,1.237244394746456200e+00,1.930000000000000000e+02,3.725731149749966081e-02
2.099918007850646973e+01,9.704525756835937500e+01,-1.140671491622924805e+00,4.831912517547607422e+00,1.096706271171569824e+00,1.280768001669714051e+00,1.950000000000000000e+02,2.588589416094504991e-01
