vehicle,variant,law,route,cond_idx,wind_frac,radius_factor,mismatch,score,max_cte_over_rmin,completed,finish_time_s,rms_cte_m,max_cte_m,rms_cte_over_rmin,sat_fraction,effort,path_length_m
fixed_wing,default,pure_pursuit,2005,14,0.3,1.5,1.0,0.04575821224478881,0.08058485571375947,True,146.85,1.2805999158174468,4.029242785687973,0.025611998316348937,0.002382573179033356,0.17633048317360925,2209.6
fixed_wing,default,pure_pursuit,2005,15,0.3,1.5,0.8,0.18633258051822116,0.4170734483059691,True,124.4,4.1032109220864434,20.853672415298455,0.08206421844172887,0.05504218561671354,0.2814763769766018,2209.6
fixed_wing,default,pure_pursuit,2005,16,0.3,2.0,1.0,0.050602323147876604,0.07270740206647562,True,106.35000000000001,1.621273631562885,3.635370103323781,0.0324254726312577,0.002349624060150376,0.25796568669198733,2214.4
fixed_wing,default,pure_pursuit,2005,17,0.3,2.0,0.8,0.041201594734839364,0.07512781339459779,True,168.5,1.120982069309496,3.756390669729889,0.02241964138618992,0.0005932957579353308,0.17530422377711175,2214.4
fixed_wing,default,pure_pursuit,2006,0,0.0,1.0,1.0,0.04062411966959878,0.07386951084069703,True,125.35000000000001,1.1078370979712262,3.6934755420348515,0.022156741959424523,0.023524720893141945,0.30587261051948517,2261.2
fixed_wing,default,pure_pursuit,2006,1,0.0,1.0,0.8,0.102434589701451,0.21002790794106335,True,125.85000000000001,2.4963806358092584,10.501395397053168,0.04992761271618517,0.09451945988880063,0.3058601370805613,2261.2
fixed_wing,default,pure_pursuit,2006,2,0.0,1.5,1.0,0.025823809323893422,0.04243053227278537,True,126.25,0.7608088127848539,2.1215266136392685,0.015216176255697078,0.0,0.2737444619787432,2275.7
fixed_wing,default,pure_pursuit,2006,3,0.0,1.5,0.8,0.025815577977555446,0.042375209379752705,True,126.25,0.7610887816308634,2.1187604689876354,0.015221775632617267,0.0,0.27209324633055365,2275.7
fixed_wing,default,pure_pursuit,2006,4,0.0,2.0,1.0,0.019577004096240434,0.029794905581685717,True,127.30000000000001,0.6064138850409503,1.4897452790842858,0.012128277700819005,0.0,0.2526108058673321,2293.3
fixed_wing,default,pure_pursuit,2006,5,0.0,2.0,0.8,0.01957697158611326,0.029803438408776084,True,127.30000000000001,0.6063055991959619,1.4901719204388042,0.01212611198391924,0.0,0.2515808985521785,2293.3
