x_east,y_north
1.417796106875349267e+02,3.680493788254612042e+01
1.421440875967665249e+02,3.714325790591518484e+01
1.425085645059981232e+02,3.748157792928426346e+01
1.428730414152297215e+02,3.781989795265334209e+01
1.432375183244613197e+02,3.815821797602240650e+01
1.436019952336929180e+02,3.849653799939148513e+01
1.439664721429245162e+02,3.883485802276054955e+01
1.443309490521561145e+02,3.917317804612963528e+01
1.446954259613877127e+02,3.951149806949869969e+01
1.450599028706193110e+02,3.984981809286776411e+01
1.454243797798509092e+02,4.018813811623685694e+01
1.457888566890825075e+02,4.052645813960592136e+01
1.461533335983141058e+02,4.086477816297499288e+01
1.465178105075457040e+02,4.120309818634407151e+01
1.468822874167773023e+02,4.154141820971313592e+01
1.472467643260089005e+02,4.187973823308221455e+01
1.476112412352404988e+02,4.221805825645127896e+01
1.479757181444720970e+02,4.255637827982036470e+01
1.483401950537036953e+02,4.289469830318942911e+01
1.487046719629352935e+02,4.323301832655849353e+01
1.490691488721668918e+02,4.357133834992758636e+01
1.494336257813984901e+02,4.390965837329665078e+01
1.497981026906300883e+02,4.424797839666572941e+01
1.501625795998616866e+02,4.458629842003479382e+01
1.505270565090932848e+02,4.492461844340386534e+01
1.508915334183248831e+02,4.526293846677294397e+01
1.512560103275564813e+02,4.560125849014200838e+01
1.516204872367880796e+02,4.593957851351109412e+01
1.519849641460196779e+02,4.627789853688015853e+01
1.523494410552512761e+02,4.661621856024923005e+01
1.527139179644829028e+02,4.695453858361831578e+01
1.530783948737144726e+02,4.729285860698738020e+01
1.534428717829460993e+02,4.763117863035645883e+01
1.538073486921776691e+02,4.796949865372552324e+01
1.541718256014092674e+02,4.830781867709460187e+01
1.545363025106408656e+02,4.864613870046367339e+01
1.549007794198724923e+02,4.898445872383273780e+01
1.552652563291040906e+02,4.932277874720183064e+01
1.556297332383356604e+02,4.966109877057089506e+01
1.559942101475672587e+02,4.999941879393995947e+01
1.563586870567988569e+02,5.033773881730903099e+01
1.567231639660304836e+02,5.067605884067810962e+01
1.570876408752620819e+02,5.101437886404718824e+01
1.574521177844936801e+02,5.135269888741625266e+01
1.578165946937252500e+02,5.169101891078533129e+01
1.581810716029568766e+02,5.202933893415440281e+01
1.585455485121884465e+02,5.236765895752347433e+01
1.589100254214200731e+02,5.270597898089256006e+01
1.592745023306516430e+02,5.304429900426162448e+01
1.596389792398832697e+02,5.338261902763068889e+01
1.600034561491148679e+02,5.372093905099976752e+01
1.603679330583464662e+02,5.405925907436883904e+01
1.607324099675780644e+02,5.439757909773791766e+01
1.610968868768096627e+02,5.473589912110698208e+01
1.614613637860412325e+02,5.507421914447606071e+01
1.618258406952728592e+02,5.541253916784513933e+01
1.621903176045044574e+02,5.575085919121420375e+01
1.625547945137360557e+02,5.608917921458327527e+01
1.629192714229676540e+02,5.642749923795235389e+01
1.632837483321992522e+02,5.676581926132141831e+01
1.636482252414308505e+02,5.710413928469049694e+01
1.640127021506624487e+02,5.744245930805957556e+01
1.643771790598940470e+02,5.778077933142864708e+01
1.647416559691256452e+02,5.811909935479771150e+01
1.651061328783572435e+02,5.845741937816679012e+01
1.654706097875888418e+02,5.879573940153586875e+01
1.658350866968204400e+02,5.913405942490493317e+01
1.661995636060520383e+02,5.947237944827401179e+01
1.665640405152836365e+02,5.981069947164308331e+01
1.669285174245152348e+02,6.014901949501214773e+01
1.672929943337468330e+02,6.048733951838122636e+01
