t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
3.211788177490234375e+00,8.560994148254394531e+00,-3.420997560024261475e-01,4.833778381347656250e+00,-2.274228259921073914e-02,3.819539834846955029e-02,1.700000000000000000e+01,1.736797083700875599e-01
3.468421936035156250e+00,9.776026725769042969e+00,-3.462913930416107178e-01,4.889887809753417969e+00,-1.469349488615989685e-02,1.268234710905238004e-02,2.000000000000000000e+01,2.665727087320213240e-01
3.717638015747070312e+00,1.099569892883300781e+01,-3.493910431861877441e-01,4.951724052429199219e+00,-1.546230260282754898e-02,-5.366603509855486995e-03,2.200000000000000000e+01,1.180071585584096527e-01
3.963971853256225586e+00,1.223183441162109375e+01,-3.528667390346527100e-01,5.012581825256347656e+00,-2.160387113690376282e-02,-1.850526163055963430e-02,2.400000000000000000e+01,2.577144219303570405e-01
4.217900037765502930e+00,1.347790050506591797e+01,-3.586343824863433838e-01,5.066165447235107422e+00,-3.202903270721435547e-02,-2.611148111288233431e-02,2.700000000000000000e+01,7.154097904144098019e-02
4.466745853424072266e+00,1.474546241760253906e+01,-3.668617606163024902e-01,5.111059188842773438e+00,-4.398245736956596375e-02,-3.086530563136819644e-02,3.000000000000000000e+01,2.369164876090826821e-01
4.715917825698852539e+00,1.601141548156738281e+01,-3.772290349006652832e-01,5.142817974090576172e+00,-5.613298714160919189e-02,-3.373414720535397593e-02,3.200000000000000000e+01,5.130707376583010931e-02
4.966543912887573242e+00,1.728987884521484375e+01,-3.902803063392639160e-01,5.161961555480957031e+00,-6.743230670690536499e-02,-3.545109989672564493e-02,3.500000000000000000e+01,1.752481789392163480e-01
5.214273214340209961e+00,1.857686424255371094e+01,-4.059057235717773438e-01,5.170095443725585938e+00,-7.764209061861038208e-02,-3.619077976909605698e-02,3.700000000000000000e+01,1.176947632666749399e-01
5.465440988540649414e+00,1.988293838500976562e+01,-4.241618812084197998e-01,5.168183326721191406e+00,-8.669973909854888916e-02,-3.610643815236543042e-02,4.000000000000000000e+01,6.904067132783507643e-02
5.715915203094482422e+00,2.117070007324218750e+01,-4.448814094066619873e-01,5.158693790435791016e+00,-9.513545781373977661e-02,-3.413641314551716516e-02,4.200000000000000000e+01,2.249301302995435625e-01
5.964353084564208984e+00,2.245601272583007812e+01,-4.676470756530761719e-01,5.145211219787597656e+00,-1.023856252431869507e-01,-3.154040891185858064e-02,4.500000000000000000e+01,2.830345572249116232e-02
6.217509984970092773e+00,2.373423004150390625e+01,-4.923800230026245117e-01,5.129961490631103516e+00,-1.088693141937255859e-01,-2.793953838349472196e-02,4.800000000000000000e+01,1.982675405835459814e-01
6.468136072158813477e+00,2.501356887817382812e+01,-5.192251801490783691e-01,5.114461898803710938e+00,-1.146051362156867981e-01,-2.339992002954531872e-02,5.000000000000000000e+01,9.264252423443741780e-02
6.716035127639770508e+00,2.628553390502929688e+01,-5.476149320602416992e-01,5.098405838012695312e+00,-1.192901432514190674e-01,-1.852899171582920654e-02,5.300000000000000000e+01,1.350333061968433945e-01
6.966242074966430664e+00,2.755123329162597656e+01,-5.770535469055175781e-01,5.081520080566406250e+00,-1.229496523737907410e-01,-1.371837461635663953e-02,5.500000000000000000e+01,1.419182093261184829e-01
7.216396093368530273e+00,2.881528091430664062e+01,-6.061921715736389160e-01,5.067574501037597656e+00,-1.252043098211288452e-01,-1.060246906815647330e-02,5.800000000000000000e+01,9.293628676035790848e-02
7.461663007736206055e+00,3.008153533935546875e+01,-6.363415718078613281e-01,5.057952880859375000e+00,-1.272742897272109985e-01,-7.033150149424066168e-03,6.000000000000000000e+01,1.846050641222993505e-01
7.715326070785522461e+00,3.135528373718261719e+01,-6.672970056533813477e-01,5.049952983856201172e+00,-1.295742988586425781e-01,-2.780848472712858267e-03,6.300000000000000000e+01,4.250548883254097465e-02
7.969186782836914062e+00,3.261602783203125000e+01,-6.982851624488830566e-01,5.043513774871826172e+00,-1.316932141780853271e-01,1.500491348137556824e-03,6.500000000000000000e+01,2.316626257064783312e-01
8.216339111328125000e+00,3.387196350097656250e+01,-7.290509939193725586e-01,5.037805080413818359e+00,-1.334735900163650513e-01,5.330588175951694874e-03,6.800000000000000000e+01,1.922508543022344654e-02
8.465137958526611328e+00,3.513198471069335938e+01,-7.604594230651855469e-01,5.032840728759765625e+00,-1.352557986974716187e-01,9.570559170601752527e-03,7.100000000000000000e+01,2.378752194580679158e-01
8.713521003723144531e+00,3.638783264160156250e+01,-7.920161485671997070e-01,5.027934074401855469e+00,-1.368134021759033203e-01,1.376968758218538071e-02,7.300000000000000000e+01,2.689040064789608581e-02
8.965116024017333984e+00,3.764691162109375000e+01,-8.239892721176147461e-01,5.021106243133544922e+00,-1.380961239337921143e-01,1.800351083344724906e-02,7.600000000000000000e+01,2.091729045126113351e-01
9.214764118194580078e+00,3.890143585205078125e+01,-8.564742803573608398e-01,5.014766216278076172e+00,-1.391001492738723755e-01,2.241933605389557355e-02,7.800000000000000000e+01,5.120904615942513394e-02
9.464894056320190430e+00,4.016353225708007812e+01,-8.889264464378356934e-01,5.008999347686767578e+00,-1.394522339105606079e-01,2.600348886048726993e-02,8.100000000000000000e+01,1.788889000882944169e-01
9.714684963226318359e+00,4.143251037597656250e+01,-9.217463731765747070e-01,5.002187252044677734e+00,-1.392916589975357056e-01,2.925636599926906278e-02,8.300000000000000000e+01,9.564043537325390976e-02
9.966535091400146484e+00,4.268737411499023438e+01,-9.537920355796813965e-01,4.995668411254882812e+00,-1.383531093597412109e-01,3.136204160881379821e-02,8.600000000000000000e+01,1.417582614077483316e-01
1.022011804580688477e+01,4.394174575805664062e+01,-9.855654835700988770e-01,4.990648269653320312e+00,-1.367946267127990723e-01,3.260635566828636034e-02,8.800000000000000000e+01,1.187625359469618586e-01
1.046705102920532227e+01,4.519026947021484375e+01,-1.017188906669616699e+00,4.986596107482910156e+00,-1.354305297136306763e-01,3.400584525837967165e-02,9.100000000000000000e+01,1.260323758152150364e-01
1.071651101112365723e+01,4.644637298583984375e+01,-1.048972129821777344e+00,4.983978271484375000e+00,-1.337441802024841309e-01,3.504164078048400965e-02,9.300000000000000000e+01,1.374943694073426093e-01
1.096462392807006836e+01,4.769073104858398438e+01,-1.079831361770629883e+00,4.981635093688964844e+00,-1.315209120512008667e-01,3.502175782118423231e-02,9.600000000000000000e+01,1.131969579641956269e-01
1.121366405487060547e+01,4.894041442871093750e+01,-1.110547542572021484e+00,4.979718208312988281e+00,-1.290252059698104858e-01,3.451542852873647205e-02,9.800000000000000000e+01,1.456339607554608673e-01
1.146344900131225586e+01,5.019388961791992188e+01,-1.140141725540161133e+00,4.977818012237548828e+00,-1.254857629537582397e-01,3.202857921317422280e-02,1.010000000000000000e+02,9.785856502816268898e-02
1.171692919731140137e+01,5.145989608764648438e+01,-1.168976426124572754e+00,4.973532199859619141e+00,-1.219617798924446106e-01,2.879433645974583886e-02,1.030000000000000000e+02,1.783253014598959740e-01
