vehicle,law,param,value,group,route,score
quadcopter,lead_vf,lead_time,0.0,limit respected,2005,0.06077867714495036
quadcopter,lead_vf,lead_time,0.0,vehicle 20% weaker,2005,0.036649836751045856
quadcopter,lead_vf,lead_time,0.2,planned at limit,2000,0.023237502794869823
quadcopter,lead_vf,lead_time,0.2,planned at limit,2000,0.12165084123892808
quadcopter,lead_vf,lead_time,0.2,limit respected,2000,0.015718727680022186
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2000,0.015387035168770404
quadcopter,lead_vf,lead_time,0.2,limit respected,2000,0.017664232219573167
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2000,0.016083285598324948
quadcopter,lead_vf,lead_time,0.2,planned at limit,2000,0.11980766292572825
quadcopter,lead_vf,lead_time,0.2,planned at limit,2000,0.11125908810224364
quadcopter,lead_vf,lead_time,0.2,limit respected,2000,0.020246769735807732
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2000,0.023720146694186022
quadcopter,lead_vf,lead_time,0.2,limit respected,2000,0.021327035241431647
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2000,0.02617983204218203
quadcopter,lead_vf,lead_time,0.2,planned at limit,2000,0.0740525830342478
quadcopter,lead_vf,lead_time,0.2,planned at limit,2000,0.0517537746893401
quadcopter,lead_vf,lead_time,0.2,limit respected,2000,0.03960932989608247
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2000,0.2804966751407848
quadcopter,lead_vf,lead_time,0.2,limit respected,2000,0.03208023234293356
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2000,0.03256980542962773
quadcopter,lead_vf,lead_time,0.2,planned at limit,2001,0.0242184590752245
quadcopter,lead_vf,lead_time,0.2,planned at limit,2001,0.1351775755279836
quadcopter,lead_vf,lead_time,0.2,limit respected,2001,0.01666036096701496
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2001,0.01727197775635824
quadcopter,lead_vf,lead_time,0.2,limit respected,2001,0.01705495495947186
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2001,0.016822624762832684
quadcopter,lead_vf,lead_time,0.2,planned at limit,2001,0.022167384736915062
quadcopter,lead_vf,lead_time,0.2,planned at limit,2001,0.39573923901078434
quadcopter,lead_vf,lead_time,0.2,limit respected,2001,0.022312810586695042
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2001,0.022173483436598883
quadcopter,lead_vf,lead_time,0.2,limit respected,2001,0.021131426559360886
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2001,0.02028768052971744
quadcopter,lead_vf,lead_time,0.2,planned at limit,2001,0.30324642590878803
quadcopter,lead_vf,lead_time,0.2,planned at limit,2001,0.03474710742455048
quadcopter,lead_vf,lead_time,0.2,limit respected,2001,0.03846991072750089
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2001,0.045435988463475394
quadcopter,lead_vf,lead_time,0.2,limit respected,2001,0.03443251944909585
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2001,0.0367688336111518
quadcopter,lead_vf,lead_time,0.2,planned at limit,2002,0.025400516824878268
quadcopter,lead_vf,lead_time,0.2,planned at limit,2002,0.14738559400131682
quadcopter,lead_vf,lead_time,0.2,limit respected,2002,0.016806089977314018
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2002,0.017617071765084365
quadcopter,lead_vf,lead_time,0.2,limit respected,2002,0.015574409960758363
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2002,0.015999671278421692
quadcopter,lead_vf,lead_time,0.2,planned at limit,2002,0.13821436810613497
quadcopter,lead_vf,lead_time,0.2,planned at limit,2002,0.4383615812981687
quadcopter,lead_vf,lead_time,0.2,limit respected,2002,0.021572576763783206
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2002,0.04449938592786083
quadcopter,lead_vf,lead_time,0.2,limit respected,2002,0.02129220322205199
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2002,0.022639230431423345
quadcopter,lead_vf,lead_time,0.2,planned at limit,2002,0.26064287884410775
quadcopter,lead_vf,lead_time,0.2,planned at limit,2002,0.1953625001107881
quadcopter,lead_vf,lead_time,0.2,limit respected,2002,0.03419677276709471
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2002,0.1391956044900236
quadcopter,lead_vf,lead_time,0.2,limit respected,2002,0.03209296560622764
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2002,0.07546095460746004
quadcopter,lead_vf,lead_time,0.2,planned at limit,2003,0.022651859861505842
quadcopter,lead_vf,lead_time,0.2,planned at limit,2003,0.16694799528005622
quadcopter,lead_vf,lead_time,0.2,limit respected,2003,0.016710732916057486
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2003,0.01687784204230299
quadcopter,lead_vf,lead_time,0.2,limit respected,2003,0.017083581872641005
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2003,0.017386885742535094
quadcopter,lead_vf,lead_time,0.2,planned at limit,2003,0.12849475183437933
quadcopter,lead_vf,lead_time,0.2,planned at limit,2003,0.045611469815849105
quadcopter,lead_vf,lead_time,0.2,limit respected,2003,0.021702632490871523
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2003,0.03822633742159615
quadcopter,lead_vf,lead_time,0.2,limit respected,2003,0.022203889177099
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2003,0.024717700158588797
quadcopter,lead_vf,lead_time,0.2,planned at limit,2003,0.03515342173435849
quadcopter,lead_vf,lead_time,0.2,planned at limit,2003,0.0440647369687682
quadcopter,lead_vf,lead_time,0.2,limit respected,2003,0.033660614297498316
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2003,0.03389769917722903
quadcopter,lead_vf,lead_time,0.2,limit respected,2003,0.03382104774065012
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2003,0.18483882886150405
quadcopter,lead_vf,lead_time,0.2,planned at limit,2004,0.021312319258319924
quadcopter,lead_vf,lead_time,0.2,planned at limit,2004,0.12343362417185808
quadcopter,lead_vf,lead_time,0.2,limit respected,2004,0.01742490601072716
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2004,0.016990305129939626
quadcopter,lead_vf,lead_time,0.2,limit respected,2004,0.01694778415440946
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2004,0.017090737901798964
quadcopter,lead_vf,lead_time,0.2,planned at limit,2004,0.1456623831340501
quadcopter,lead_vf,lead_time,0.2,planned at limit,2004,0.3854422909235514
quadcopter,lead_vf,lead_time,0.2,limit respected,2004,0.021767147461887362
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2004,0.023233968658030915
quadcopter,lead_vf,lead_time,0.2,limit respected,2004,0.020557759514823106
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2004,0.021194667457749772
quadcopter,lead_vf,lead_time,0.2,planned at limit,2004,0.042235529677250645
quadcopter,lead_vf,lead_time,0.2,planned at limit,2004,0.10725347377875838
quadcopter,lead_vf,lead_time,0.2,limit respected,2004,0.03568786397213789
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2004,0.5483315711863415
quadcopter,lead_vf,lead_time,0.2,limit respected,2004,0.03397608098665689
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2004,0.03271371356703513
quadcopter,lead_vf,lead_time,0.2,planned at limit,2005,0.021782645241576762
quadcopter,lead_vf,lead_time,0.2,planned at limit,2005,0.10152448827016941
quadcopter,lead_vf,lead_time,0.2,limit respected,2005,0.01667524372764384
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2005,0.01699274436667502
quadcopter,lead_vf,lead_time,0.2,limit respected,2005,0.016561320313998186
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2005,0.016476756938743946
quadcopter,lead_vf,lead_time,0.2,planned at limit,2005,0.02391565367110007
quadcopter,lead_vf,lead_time,0.2,planned at limit,2005,0.17644010164584323
quadcopter,lead_vf,lead_time,0.2,limit respected,2005,0.025148302871226484
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2005,0.0737643356746638
quadcopter,lead_vf,lead_time,0.2,limit respected,2005,0.02276227773900118
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2005,0.022063870528900235
quadcopter,lead_vf,lead_time,0.2,planned at limit,2005,0.21396507897007455
quadcopter,lead_vf,lead_time,0.2,planned at limit,2005,0.040997814291045334
quadcopter,lead_vf,lead_time,0.2,limit respected,2005,0.032747554577492274
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2005,0.3271325420997766
quadcopter,lead_vf,lead_time,0.2,limit respected,2005,0.043081354656745466
quadcopter,lead_vf,lead_time,0.2,vehicle 20% weaker,2005,0.03316703998295295
quadcopter,lead_vf,lead_time,0.4,planned at limit,2000,0.024690017208354287
quadcopter,lead_vf,lead_time,0.4,planned at limit,2000,0.08168404288490977
quadcopter,lead_vf,lead_time,0.4,limit respected,2000,0.017078853711990673
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2000,0.017439206292648328
quadcopter,lead_vf,lead_time,0.4,limit respected,2000,0.01782165999273532
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2000,0.0175010578938853
quadcopter,lead_vf,lead_time,0.4,planned at limit,2000,0.08788225341611144
quadcopter,lead_vf,lead_time,0.4,planned at limit,2000,0.07690880907478884
quadcopter,lead_vf,lead_time,0.4,limit respected,2000,0.020925415833139546
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2000,0.02063963212468927
quadcopter,lead_vf,lead_time,0.4,limit respected,2000,0.0217032911507694
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2000,0.023903291062458525
quadcopter,lead_vf,lead_time,0.4,planned at limit,2000,0.05642874717970443
quadcopter,lead_vf,lead_time,0.4,planned at limit,2000,0.05541460966419276
quadcopter,lead_vf,lead_time,0.4,limit respected,2000,0.040962889364968405
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2000,0.2497902335927385
quadcopter,lead_vf,lead_time,0.4,limit respected,2000,0.03209488323222004
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2000,0.03300449856862013
quadcopter,lead_vf,lead_time,0.4,planned at limit,2001,0.02331745684837586
quadcopter,lead_vf,lead_time,0.4,planned at limit,2001,0.09744683732386372
quadcopter,lead_vf,lead_time,0.4,limit respected,2001,0.01725397783495364
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2001,0.01730749744879486
quadcopter,lead_vf,lead_time,0.4,limit respected,2001,0.01628568904588957
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2001,0.017546868667804645
quadcopter,lead_vf,lead_time,0.4,planned at limit,2001,0.023432959378982286
quadcopter,lead_vf,lead_time,0.4,planned at limit,2001,0.3519216622672898
quadcopter,lead_vf,lead_time,0.4,limit respected,2001,0.022193742002962327
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2001,0.02164380719732787
quadcopter,lead_vf,lead_time,0.4,limit respected,2001,0.020815667245910406
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2001,0.02089892375781567
quadcopter,lead_vf,lead_time,0.4,planned at limit,2001,0.27629851059289345
quadcopter,lead_vf,lead_time,0.4,planned at limit,2001,0.030818223334243416
quadcopter,lead_vf,lead_time,0.4,limit respected,2001,0.03866669238391856
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2001,0.045543496249177515
quadcopter,lead_vf,lead_time,0.4,limit respected,2001,0.03536863101870657
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2001,0.036795558019659044
quadcopter,lead_vf,lead_time,0.4,planned at limit,2002,0.025780264072719043
quadcopter,lead_vf,lead_time,0.4,planned at limit,2002,0.09853222457710074
quadcopter,lead_vf,lead_time,0.4,limit respected,2002,0.01845794895806796
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2002,0.016828941337364914
quadcopter,lead_vf,lead_time,0.4,limit respected,2002,0.01608202471975396
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2002,0.017497701078722647
quadcopter,lead_vf,lead_time,0.4,planned at limit,2002,0.09608820367059834
quadcopter,lead_vf,lead_time,0.4,planned at limit,2002,0.3821177463959428
quadcopter,lead_vf,lead_time,0.4,limit respected,2002,0.023171944639296456
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2002,0.030962700091918878
quadcopter,lead_vf,lead_time,0.4,limit respected,2002,0.020645538181370097
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2002,0.02322005604229744
quadcopter,lead_vf,lead_time,0.4,planned at limit,2002,0.20908301577986566
quadcopter,lead_vf,lead_time,0.4,planned at limit,2002,0.13867543647517055
quadcopter,lead_vf,lead_time,0.4,limit respected,2002,0.03474255464322089
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2002,0.090059230796699
quadcopter,lead_vf,lead_time,0.4,limit respected,2002,0.03122152848986471
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2002,0.08048874645895832
quadcopter,lead_vf,lead_time,0.4,planned at limit,2003,0.025942543503078987
quadcopter,lead_vf,lead_time,0.4,planned at limit,2003,0.12209642543487093
quadcopter,lead_vf,lead_time,0.4,limit respected,2003,0.018060651549158535
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2003,0.01801242884075105
quadcopter,lead_vf,lead_time,0.4,limit respected,2003,0.017751764850296288
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2003,0.017023195828470682
quadcopter,lead_vf,lead_time,0.4,planned at limit,2003,0.10182989978021462
quadcopter,lead_vf,lead_time,0.4,planned at limit,2003,0.03688403147045094
quadcopter,lead_vf,lead_time,0.4,limit respected,2003,0.02291475295611205
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2003,0.0338193991794084
quadcopter,lead_vf,lead_time,0.4,limit respected,2003,0.021626098997541542
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2003,0.021290625688692166
quadcopter,lead_vf,lead_time,0.4,planned at limit,2003,0.03375896456031123
quadcopter,lead_vf,lead_time,0.4,planned at limit,2003,0.03896414516487814
quadcopter,lead_vf,lead_time,0.4,limit respected,2003,0.034020694025072476
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2003,0.031612119978470264
quadcopter,lead_vf,lead_time,0.4,limit respected,2003,0.032910209692001896
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2003,0.17203404831446678
quadcopter,lead_vf,lead_time,0.4,planned at limit,2004,0.023470862623413444
quadcopter,lead_vf,lead_time,0.4,planned at limit,2004,0.08628146006815987
quadcopter,lead_vf,lead_time,0.4,limit respected,2004,0.018180645787265835
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2004,0.017461120134013495
quadcopter,lead_vf,lead_time,0.4,limit respected,2004,0.0169580228519995
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2004,0.017448192193951564
quadcopter,lead_vf,lead_time,0.4,planned at limit,2004,0.118203088030357
quadcopter,lead_vf,lead_time,0.4,planned at limit,2004,0.32628257173963093
quadcopter,lead_vf,lead_time,0.4,limit respected,2004,0.022568640043783877
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2004,0.02326465212136266
quadcopter,lead_vf,lead_time,0.4,limit respected,2004,0.020678759088242335
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2004,0.022142494619217298
quadcopter,lead_vf,lead_time,0.4,planned at limit,2004,0.037670765252812405
quadcopter,lead_vf,lead_time,0.4,planned at limit,2004,0.07291326051600953
quadcopter,lead_vf,lead_time,0.4,limit respected,2004,0.03602551996317856
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2004,0.5088486625799734
quadcopter,lead_vf,lead_time,0.4,limit respected,2004,0.03518568980505669
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2004,0.03322613435665761
quadcopter,lead_vf,lead_time,0.4,planned at limit,2005,0.019304529064317053
quadcopter,lead_vf,lead_time,0.4,planned at limit,2005,0.06675104065008478
quadcopter,lead_vf,lead_time,0.4,limit respected,2005,0.018143623463625413
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2005,0.01791913996287709
quadcopter,lead_vf,lead_time,0.4,limit respected,2005,0.01812124131955411
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2005,0.016537957972817284
quadcopter,lead_vf,lead_time,0.4,planned at limit,2005,0.02388337617645472
quadcopter,lead_vf,lead_time,0.4,planned at limit,2005,0.13816832437637888
quadcopter,lead_vf,lead_time,0.4,limit respected,2005,0.02435866625106734
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2005,0.04191010687826639
quadcopter,lead_vf,lead_time,0.4,limit respected,2005,0.023088185750925097
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2005,0.021260658758308626
quadcopter,lead_vf,lead_time,0.4,planned at limit,2005,0.17029490081989299
quadcopter,lead_vf,lead_time,0.4,planned at limit,2005,0.029896563233281007
quadcopter,lead_vf,lead_time,0.4,limit respected,2005,0.033301142697107926
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2005,0.2577671644711362
quadcopter,lead_vf,lead_time,0.4,limit respected,2005,0.04163093632833692
quadcopter,lead_vf,lead_time,0.4,vehicle 20% weaker,2005,0.03315612615283521
quadcopter,lead_vf,lead_time,0.6,planned at limit,2000,0.035733978872922456
quadcopter,lead_vf,lead_time,0.6,planned at limit,2000,0.07098160029490205
quadcopter,lead_vf,lead_time,0.6,limit respected,2000,0.02408871446044751
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2000,0.02420812170194776
quadcopter,lead_vf,lead_time,0.6,limit respected,2000,0.021416609312846883
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2000,0.020635493801515623
quadcopter,lead_vf,lead_time,0.6,planned at limit,2000,0.07929406046880885
quadcopter,lead_vf,lead_time,0.6,planned at limit,2000,0.04563636011561302
quadcopter,lead_vf,lead_time,0.6,limit respected,2000,0.02525716318874521
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2000,0.023351972171156428
quadcopter,lead_vf,lead_time,0.6,limit respected,2000,0.02379265005481566
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2000,0.026831927390103608
quadcopter,lead_vf,lead_time,0.6,planned at limit,2000,0.05302793207981482
quadcopter,lead_vf,lead_time,0.6,planned at limit,2000,0.061325296319833494
quadcopter,lead_vf,lead_time,0.6,limit respected,2000,0.04441617017523609
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2000,0.23028086806285092
quadcopter,lead_vf,lead_time,0.6,limit respected,2000,0.03287218396114255
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2000,0.03352810023444232
quadcopter,lead_vf,lead_time,0.6,planned at limit,2001,0.03850408654081282
quadcopter,lead_vf,lead_time,0.6,planned at limit,2001,0.08394044843183979
quadcopter,lead_vf,lead_time,0.6,limit respected,2001,0.024878783467255923
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2001,0.02442584368643122
quadcopter,lead_vf,lead_time,0.6,limit respected,2001,0.018927157079174847
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2001,0.021263302502079057
quadcopter,lead_vf,lead_time,0.6,planned at limit,2001,0.030138626993326565
quadcopter,lead_vf,lead_time,0.6,planned at limit,2001,0.3078345271859615
quadcopter,lead_vf,lead_time,0.6,limit respected,2001,0.023798608964676102
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2001,0.025138703926434462
quadcopter,lead_vf,lead_time,0.6,limit respected,2001,0.023026424007780738
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2001,0.023235540432533966
quadcopter,lead_vf,lead_time,0.6,planned at limit,2001,0.2654683814618841
quadcopter,lead_vf,lead_time,0.6,planned at limit,2001,0.032486878204830594
quadcopter,lead_vf,lead_time,0.6,limit respected,2001,0.03932631558494175
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2001,0.04702351469981714
quadcopter,lead_vf,lead_time,0.6,limit respected,2001,0.03931305112770504
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2001,0.03708332597836912
quadcopter,lead_vf,lead_time,0.6,planned at limit,2002,0.0416204239996846
quadcopter,lead_vf,lead_time,0.6,planned at limit,2002,0.08227322241402704
quadcopter,lead_vf,lead_time,0.6,limit respected,2002,0.02458468424634676
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2002,0.022957995936446967
quadcopter,lead_vf,lead_time,0.6,limit respected,2002,0.02010045701221423
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2002,0.021025323605727002
quadcopter,lead_vf,lead_time,0.6,planned at limit,2002,0.07293934912153516
quadcopter,lead_vf,lead_time,0.6,planned at limit,2002,0.31521255310098073
quadcopter,lead_vf,lead_time,0.6,limit respected,2002,0.027291216597949308
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2002,0.037826093154206084
quadcopter,lead_vf,lead_time,0.6,limit respected,2002,0.023513769639616572
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2002,0.027590712859318436
quadcopter,lead_vf,lead_time,0.6,planned at limit,2002,0.16659263878736752
quadcopter,lead_vf,lead_time,0.6,planned at limit,2002,0.11388359969828016
quadcopter,lead_vf,lead_time,0.6,limit respected,2002,0.03551532568178613
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2002,0.08939643566235149
quadcopter,lead_vf,lead_time,0.6,limit respected,2002,0.03422424814153341
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2002,0.08393317539064366
quadcopter,lead_vf,lead_time,0.6,planned at limit,2003,0.043449012419966904
quadcopter,lead_vf,lead_time,0.6,planned at limit,2003,0.10540828273003237
quadcopter,lead_vf,lead_time,0.6,limit respected,2003,0.025932202515048495
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2003,0.02524640690100443
quadcopter,lead_vf,lead_time,0.6,limit respected,2003,0.02194612570738335
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2003,0.021000334089674458
quadcopter,lead_vf,lead_time,0.6,planned at limit,2003,0.10243249436832312
quadcopter,lead_vf,lead_time,0.6,planned at limit,2003,0.04325455056819626
quadcopter,lead_vf,lead_time,0.6,limit respected,2003,0.027726218253356995
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2003,0.04165378997825079
quadcopter,lead_vf,lead_time,0.6,limit respected,2003,0.025729871505639334
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2003,0.026818612754570547
quadcopter,lead_vf,lead_time,0.6,planned at limit,2003,0.036772296984211014
quadcopter,lead_vf,lead_time,0.6,planned at limit,2003,0.044528672395035156
quadcopter,lead_vf,lead_time,0.6,limit respected,2003,0.037267996783130114
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2003,0.03204873584335997
quadcopter,lead_vf,lead_time,0.6,limit respected,2003,0.03474861275734558
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2003,0.16084622928263054
quadcopter,lead_vf,lead_time,0.6,planned at limit,2004,0.03735652965457646
quadcopter,lead_vf,lead_time,0.6,planned at limit,2004,0.07484096899223663
quadcopter,lead_vf,lead_time,0.6,limit respected,2004,0.0226528690766038
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2004,0.022248326018050872
quadcopter,lead_vf,lead_time,0.6,limit respected,2004,0.021982434907027747
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2004,0.021199739525062072
quadcopter,lead_vf,lead_time,0.6,planned at limit,2004,0.08972433105187655
quadcopter,lead_vf,lead_time,0.6,planned at limit,2004,0.28153430523587447
quadcopter,lead_vf,lead_time,0.6,limit respected,2004,0.02921274752120428
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2004,0.026334205335114796
quadcopter,lead_vf,lead_time,0.6,limit respected,2004,0.023191187273189005
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2004,0.026513239152165947
quadcopter,lead_vf,lead_time,0.6,planned at limit,2004,0.03805168978434216
quadcopter,lead_vf,lead_time,0.6,planned at limit,2004,0.0649179088015113
quadcopter,lead_vf,lead_time,0.6,limit respected,2004,0.03772364134513534
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2004,0.4413778497736434
quadcopter,lead_vf,lead_time,0.6,limit respected,2004,0.0382266281686475
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2004,0.033596459075869056
quadcopter,lead_vf,lead_time,0.6,planned at limit,2005,0.031757525514250436
quadcopter,lead_vf,lead_time,0.6,planned at limit,2005,0.055486263413554934
quadcopter,lead_vf,lead_time,0.6,limit respected,2005,0.022815249818382104
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2005,0.024039462730974057
quadcopter,lead_vf,lead_time,0.6,limit respected,2005,0.020480375598720735
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2005,0.021955313426355257
quadcopter,lead_vf,lead_time,0.6,planned at limit,2005,0.027354655479900035
quadcopter,lead_vf,lead_time,0.6,planned at limit,2005,0.11352829124774974
quadcopter,lead_vf,lead_time,0.6,limit respected,2005,0.029357306919577025
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2005,0.03814542006761276
quadcopter,lead_vf,lead_time,0.6,limit respected,2005,0.027722535261464044
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2005,0.02552457848794677
quadcopter,lead_vf,lead_time,0.6,planned at limit,2005,0.1102256786565556
quadcopter,lead_vf,lead_time,0.6,planned at limit,2005,0.029787411993285176
quadcopter,lead_vf,lead_time,0.6,limit respected,2005,0.03623596749629014
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2005,0.20451831289631953
quadcopter,lead_vf,lead_time,0.6,limit respected,2005,0.04182467322768551
quadcopter,lead_vf,lead_time,0.6,vehicle 20% weaker,2005,0.032926183239606846
quadcopter,lead_vf,lead_time,0.8,planned at limit,2000,0.04934428896172262
quadcopter,lead_vf,lead_time,0.8,planned at limit,2000,0.07825446375394492
quadcopter,lead_vf,lead_time,0.8,limit respected,2000,0.030940144534406213
quadcopter,lead_vf,lead_time,0.8,vehicle 20% weaker,2000,0.030884322601037274
quadcopter,lead_vf,lead_time,0.8,limit respected,2000,0.025998676737666634
quadcopter,lead_vf,lead_time,0.8,vehicle 20% weaker,2000,0.025584488579849594
quadcopter,lead_vf,lead_time,0.8,planned at limit,2000,0.08443624300627503
quadcopter,lead_vf,lead_time,0.8,planned at limit,2000,0.045181304496816746
quadcopter,lead_vf,lead_time,0.8,limit respected,2000,0.03288363532863442
quadcopter,lead_vf,lead_time,0.8,vehicle 20% weaker,2000,0.02758182012797085
quadcopter,lead_vf,lead_time,0.8,limit respected,2000,0.025880410281509315
quadcopter,lead_vf,lead_time,0.8,vehicle 20% weaker,2000,0.032380808984322565
quadcopter,lead_vf,lead_time,0.8,planned at limit,2000,0.06413746097578452
quadcopter,lead_vf,lead_time,0.8,planned at limit,2000,0.06732976223833662
quadcopter,lead_vf,lead_time,0.8,limit respected,2000,0.04615894750912565
quadcopter,lead_vf,lead_time,0.8,vehicle 20% weaker,2000,0.23289051434572772
quadcopter,lead_vf,lead_time,0.8,limit respected,2000,0.03479679804911852
quadcopter,lead_vf,lead_time,0.8,vehicle 20% weaker,2000,0.03456204243541409
quadcopter,lead_vf,lead_time,0.8,planned at limit,2001,0.0521298859982513
quadcopter,lead_vf,lead_time,0.8,planned at limit,2001,0.08961106219829944
