t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.499899601936340332e+01,6.718349456787109375e+01,-6.633521914482116699e-01,4.953139781951904297e+00,-5.257502943277359009e-02,-1.475356501483481193e-02,1.360000000000000000e+02,6.139671060052504653e-02
1.525368189811706543e+01,6.843023681640625000e+01,-6.779869198799133301e-01,4.952748775482177734e+00,-5.369365960359573364e-02,-1.404723504678784783e-02,1.390000000000000000e+02,2.114970062840389742e-01
1.550151085853576660e+01,6.967253875732421875e+01,-6.926183104515075684e-01,4.953666210174560547e+00,-5.413106456398963928e-02,-1.275741956760422652e-02,1.410000000000000000e+02,6.383580854501205715e-02
1.575018501281738281e+01,7.091982269287109375e+01,-7.072753310203552246e-01,4.956453800201416016e+00,-5.437170341610908508e-02,-1.272329369545501486e-02,1.440000000000000000e+02,2.033856596350732127e-01
1.599847078323364258e+01,7.216067504882812500e+01,-7.216740250587463379e-01,4.958300113677978516e+00,-5.455811694264411926e-02,-1.173972761421156023e-02,1.460000000000000000e+02,6.651240409871876647e-02
1.625275993347167969e+01,7.340327453613281250e+01,-7.359983325004577637e-01,4.959405422210693359e+00,-5.510587990283966064e-02,-1.148203901549841276e-02,1.490000000000000000e+02,2.013825869725187623e-01
1.650043272972106934e+01,7.464225769042968750e+01,-7.502487897872924805e-01,4.963454246520996094e+00,-5.587943270802497864e-02,-1.014403040711664081e-02,1.510000000000000000e+02,6.485162633004215582e-02
1.674833607673645020e+01,7.589278411865234375e+01,-7.648156285285949707e-01,4.970104217529296875e+00,-5.686678364872932434e-02,-9.530511515497722824e-03,1.540000000000000000e+02,1.934642624354284968e-01
1.699976181983947754e+01,7.715344238281250000e+01,-7.795686125755310059e-01,4.974961757659912109e+00,-5.800962075591087341e-02,-7.912963728551691486e-03,1.560000000000000000e+02,8.803929180319244874e-02
1.725417280197143555e+01,7.840438842773437500e+01,-7.943674921989440918e-01,4.977918624877929688e+00,-5.941182747483253479e-02,-6.785179843075428603e-03,1.590000000000000000e+02,1.638714848339843655e-01
1.750104689598083496e+01,7.965621185302734375e+01,-8.093641400337219238e-01,4.978748321533203125e+00,-6.076288968324661255e-02,-4.897971361359046080e-03,1.610000000000000000e+02,1.060012551657731061e-01
1.775059509277343750e+01,8.090511322021484375e+01,-8.244599103927612305e-01,4.978804588317871094e+00,-6.192587316036224365e-02,-3.736816036118673599e-03,1.640000000000000000e+02,1.447535523439737737e-01
1.799905514717102051e+01,8.216228485107421875e+01,-8.397694230079650879e-01,4.978031635284423828e+00,-6.293334811925888062e-02,-2.098594344132760550e-03,1.660000000000000000e+02,1.279987146858907465e-01
1.825088882446289062e+01,8.340975189208984375e+01,-8.550906777381896973e-01,4.976434707641601562e+00,-6.406809389591217041e-02,1.277439321937457774e-02,1.690000000000000000e+02,1.217238891414781782e-01
1.849863696098327637e+01,8.465959167480468750e+01,-8.713258504867553711e-01,4.971935749053955078e+00,-6.461679190397262573e-02,8.112978991369813875e-02,1.710000000000000000e+02,1.419291672533238291e-01
1.875105881690979004e+01,8.591224670410156250e+01,-8.873655796051025391e-01,4.967963695526123047e+00,-5.818320810794830322e-02,1.590680398941575202e-01,1.740000000000000000e+02,1.003489296353706622e-01
1.900402998924255371e+01,8.717927551269531250e+01,-8.999097943305969238e-01,4.964065551757812500e+00,-3.652476519346237183e-02,2.971008200736610094e-01,1.760000000000000000e+02,1.788728790701901994e-01
1.925031018257141113e+01,8.842787170410156250e+01,-9.049916267395019531e-01,4.960329055786132812e+00,3.015515860170125961e-03,4.165225953758384114e-01,1.790000000000000000e+02,7.212322747382080013e-02
1.950428891181945801e+01,8.967526245117187500e+01,-8.966937065124511719e-01,4.957800388336181641e+00,6.892237812280654907e-02,5.926515417199875735e-01,1.810000000000000000e+02,1.986601996058705299e-01
1.975515007972717285e+01,9.091817474365234375e+01,-8.696533441543579102e-01,4.955530643463134766e+00,1.576958894729614258e-01,7.420354277699635626e-01,1.840000000000000000e+02,1.109041632137543892e-01
2.000005197525024414e+01,9.216361236572265625e+01,-8.176472187042236328e-01,4.950867176055908203e+00,2.762653231620788574e-01,9.420575940025315287e-01,1.860000000000000000e+02,2.536965887277020104e-01
2.024823093414306641e+01,9.340224456787109375e+01,-7.341119647026062012e-01,4.939778804779052734e+00,4.226100742816925049e-01,1.103423911291886883e+00,1.890000000000000000e+02,2.636523287012228489e-01
2.049827885627746582e+01,9.463368988037109375e+01,-6.106816530227661133e-01,4.918786048889160156e+00,6.019356250762939453e-01,1.205662480237825962e+00,1.910000000000000000e+02,4.341259441719330092e-01
2.075022792816162109e+01,9.586135101318359375e+01,-4.396311342716217041e-01,4.890619754791259766e+00,8.065064549446105957e-01,1.276734681045076814e+00,1.940000000000000000e+02,5.500017065559168472e-01
2.099722218513488770e+01,9.708461761474609375e+01,-2.149583399295806885e-01,4.853712558746337891e+00,1.023924350738525391e+00,1.329522552881730046e+00,1.960000000000000000e+02,6.469340940142913610e-01
2.125089097023010254e+01,9.830500793457031250e+01,6.668221950531005859e-02,4.804205894470214844e+00,1.250321865081787109e+00,1.337156076094399682e+00,1.990000000000000000e+02,6.312447721372118625e-01
2.150442481040954590e+01,9.949904632568359375e+01,4.028267264366149902e-01,4.743418216705322266e+00,1.477830648422241211e+00,1.349264477990014255e+00,2.010000000000000000e+02,5.961182416620389724e-01
2.175352692604064941e+01,1.006738281250000000e+02,7.938754558563232422e-01,4.674114227294921875e+00,1.699103951454162598e+00,1.310842140271219369e+00,2.040000000000000000e+02,4.298518319152840328e-01
2.199945902824401855e+01,1.018341827392578125e+02,1.241829872131347656e+00,4.593726158142089844e+00,1.917540311813354492e+00,1.296188230248468853e+00,2.060000000000000000e+02,2.995965798656287649e-01
2.225502586364746094e+01,1.029696731567382812e+02,1.741889357566833496e+00,4.505336761474609375e+00,2.124993085861206055e+00,1.273349202031168748e+00,2.090000000000000000e+02,1.055139245647164908e-01
2.250271892547607422e+01,1.040892486572265625e+02,2.297327756881713867e+00,4.408386707305908203e+00,2.325592279434204102e+00,1.188678518670386541e+00,2.110000000000000000e+02,3.823112045078387311e-01
2.274978613853454590e+01,1.051784591674804688e+02,2.899804115295410156e+00,4.304433822631835938e+00,2.515245437622070312e+00,1.142613153788259339e+00,2.140000000000000000e+02,7.295647101803330870e-01
2.299820899963378906e+01,1.062475967407226562e+02,3.551457643508911133e+00,4.198849678039550781e+00,2.690063714981079102e+00,1.040752204699390226e+00,2.160000000000000000e+02,9.740231572221919043e-01
2.325486993789672852e+01,1.072961730957031250e+02,4.249790191650390625e+00,4.090005874633789062e+00,2.854187011718750000e+00,9.830899995523124657e-01,2.190000000000000000e+02,1.224853609453822267e+00
2.350146889686584473e+01,1.083080596923828125e+02,4.980481147766113281e+00,3.986502408981323242e+00,3.001066923141479492e+00,9.242350461102224468e-01,2.210000000000000000e+02,1.380301967560578325e+00
2.375355291366577148e+01,1.092948074340820312e+02,5.747583866119384766e+00,3.882651090621948242e+00,3.139852285385131836e+00,8.060206199835380225e-01,2.240000000000000000e+02,1.535675359614134150e+00
2.400424289703369141e+01,1.102526473999023438e+02,6.546021938323974609e+00,3.781805753707885742e+00,3.266930103302001953e+00,7.334719325943876989e-01,2.260000000000000000e+02,1.608020051956031260e+00
2.425421786308288574e+01,1.111931152343750000e+02,7.379375457763671875e+00,3.689663171768188477e+00,3.377364158630371094e+00,6.173724586444160334e-01,2.290000000000000000e+02,1.680246969291393278e+00
2.450177693367004395e+01,1.121034622192382812e+02,8.231376647949218750e+00,3.603268623352050781e+00,3.474879503250122070e+00,5.444723965668415433e-01,2.310000000000000000e+02,1.684491471322365541e+00
2.475269985198974609e+01,1.129986419677734375e+02,9.111029624938964844e+00,3.525115013122558594e+00,3.558455944061279297e+00,4.335026107840518339e-01,2.340000000000000000e+02,1.689903866478905448e+00
2.500046300888061523e+01,1.138788528442382812e+02,1.001359367370605469e+01,3.453891038894653320e+00,3.630294322967529297e+00,3.290322512724713211e-01,2.360000000000000000e+02,1.639312424017725478e+00
2.525450897216796875e+01,1.147517318725585938e+02,1.094211006164550781e+01,3.390162706375122070e+00,3.685895204544067383e+00,2.620242136441934822e-01,2.390000000000000000e+02,1.588828565900564316e+00
2.550256609916687012e+01,1.155970611572265625e+02,1.186817455291748047e+01,3.336049795150756836e+00,3.728473663330078125e+00,1.720535643846381468e-01,2.410000000000000000e+02,1.503402270361667403e+00
2.575455498695373535e+01,1.164308700561523438e+02,1.280436611175537109e+01,3.291851997375488281e+00,3.765961885452270508e+00,1.104563075980055376e-01,2.440000000000000000e+02,1.418269954225398477e+00
2.600367212295532227e+01,1.172530822753906250e+02,1.374704933166503906e+01,3.258733749389648438e+00,3.797143936157226562e+00,3.367348822447729234e-02,2.460000000000000000e+02,1.306142412220897331e+00
2.625490999221801758e+01,1.180706024169921875e+02,1.470087242126464844e+01,3.233386278152465820e+00,3.822437763214111328e+00,-2.212999412144894124e-02,2.490000000000000000e+02,1.196693141357082713e+00
2.649970197677612305e+01,1.188804550170898438e+02,1.565714645385742188e+01,3.215639352798461914e+00,3.838277816772460938e+00,-8.439901718352928184e-02,2.510000000000000000e+02,1.067162722124998853e+00
2.675346994400024414e+01,1.196894836425781250e+02,1.661876869201660156e+01,3.205214977264404297e+00,3.846293926239013672e+00,-1.301524548211972776e-01,2.540000000000000000e+02,9.459411354464584143e-01
2.700077795982360840e+01,1.204991912841796875e+02,1.758555984497070312e+01,3.200506925582885742e+00,3.846848249435424805e+00,-1.758780702622432801e-01,2.560000000000000000e+02,8.110449060366640150e-01
2.725170397758483887e+01,1.213109054565429688e+02,1.855522727966308594e+01,3.201005935668945312e+00,3.839916944503784180e+00,-2.118858900270334245e-01,2.590000000000000000e+02,6.820681973948955479e-01
2.750421810150146484e+01,1.221300201416015625e+02,1.952925491333007812e+01,3.207753896713256836e+00,3.825562477111816406e+00,-2.396243247059783310e-01,2.610000000000000000e+02,5.609821317016776554e-01
2.775529384613037109e+01,1.229436569213867188e+02,2.048975944519042969e+01,3.219344854354858398e+00,3.806392431259155273e+00,-2.628228671685597373e-01,2.640000000000000000e+02,4.266635801573072095e-01
2.800265693664550781e+01,1.237575836181640625e+02,2.144240951538085938e+01,3.235234737396240234e+00,3.784610509872436523e+00,-2.751225995039975891e-01,2.660000000000000000e+02,3.389412105381254259e-01
