t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
2.100209879875183105e+01,9.705126953125000000e+01,-8.479905128479003906e-01,4.836084842681884766e+00,1.114524483680725098e+00,1.135863405938185133e+00,1.960000000000000000e+02,2.524413788315307272e-01
2.125314188003540039e+01,9.825442504882812500e+01,-5.504972338676452637e-01,4.791163444519042969e+00,1.303588271141052246e+00,1.163912725323369646e+00,1.980000000000000000e+02,1.576348410819021495e-01
2.150212192535400391e+01,9.944543457031250000e+01,-2.036647796630859375e-01,4.738739013671875000e+00,1.500522851943969727e+00,1.188633115553162645e+00,2.010000000000000000e+02,1.091426300094548024e-01
2.174946188926696777e+01,1.006227722167968750e+02,1.927236467599868774e-01,4.677359104156494141e+00,1.697606086730957031e+00,1.169330432687282650e+00,2.030000000000000000e+02,1.600299564636641636e-01
2.199981999397277832e+01,1.017841110229492188e+02,6.385573744773864746e-01,4.606335163116455078e+00,1.893901944160461426e+00,1.164601653439975903e+00,2.060000000000000000e+02,2.363047421584832941e-01
2.225112390518188477e+01,1.029237747192382812e+02,1.131070852279663086e+00,4.529039382934570312e+00,2.082876920700073242e+00,1.152021320755272527e+00,2.080000000000000000e+02,3.162326281389944427e-01
2.250037693977355957e+01,1.040473632812500000e+02,1.672391772270202637e+00,4.443661212921142578e+00,2.268079519271850586e+00,1.083918929471993753e+00,2.110000000000000000e+02,4.912321757322442028e-01
2.275339794158935547e+01,1.051567535400390625e+02,2.263947963714599609e+00,4.351803302764892578e+00,2.446890592575073242e+00,1.048269066355576928e+00,2.130000000000000000e+02,5.790521577297680356e-01
2.299872684478759766e+01,1.062394943237304688e+02,2.897618770599365234e+00,4.259568214416503906e+00,2.611064672470092773e+00,9.625318108759655100e-01,2.150000000000000000e+02,7.583077036537210214e-01
2.325402379035949707e+01,1.072973785400390625e+02,3.569655418395996094e+00,4.161389827728271484e+00,2.763767719268798828e+00,9.125946756602321130e-01,2.180000000000000000e+02,9.054105551618137904e-01
2.350304889678955078e+01,1.083306655883789062e+02,4.278297901153564453e+00,4.065556526184082031e+00,2.902639627456665039e+00,8.145187963451385738e-01,2.200000000000000000e+02,1.078485263455552623e+00
2.374847793579101562e+01,1.093396759033203125e+02,5.020726680755615234e+00,3.970633983612060547e+00,3.030094861984252930e+00,7.562532132003932928e-01,2.230000000000000000e+02,1.224682853860955767e+00
2.400132298469543457e+01,1.103254470825195312e+02,5.793298244476318359e+00,3.879890203475952148e+00,3.144270896911621094e+00,6.537977397522960477e-01,2.250000000000000000e+02,1.324799823014788602e+00
2.425249409675598145e+01,1.112899322509765625e+02,6.592471122741699219e+00,3.793800115585327148e+00,3.248044490814208984e+00,5.911414540553081576e-01,2.280000000000000000e+02,1.397218898053795177e+00
2.449813914299011230e+01,1.122312545776367188e+02,7.412632465362548828e+00,3.716399908065795898e+00,3.338577508926391602e+00,4.923540868889445532e-01,2.300000000000000000e+02,1.435133001442793432e+00
2.475150299072265625e+01,1.131597976684570312e+02,8.260671615600585938e+00,3.643198013305664062e+00,3.421947479248046875e+00,4.280024204212794503e-01,2.330000000000000000e+02,1.444833066972736280e+00
