t,x,y,a_cmd,a_sat,cte
6.640000000000000568e+01,8.058015907363864017e+01,1.590728747982730340e+02,-5.479636908091516795e-02,-5.479636908091516795e-02,4.274645201466508726e-01
6.645000000000000284e+01,8.038329446864666750e+01,1.590342679602213707e+02,-7.562790249038571500e-02,-7.562790249038571500e-02,4.706759591749841709e-01
6.650000000000000000e+01,8.019183202693339751e+01,1.589952847296158609e+02,-1.279483288272844355e-01,-1.279483288272844355e-01,3.992068698688953643e-01
6.654999999999999716e+01,8.000091467866975847e+01,1.589531952144157003e+02,-1.282737339530444221e-01,-1.282737339530444221e-01,4.136390648643841206e-01
6.660000000000000853e+01,7.980619805115422594e+01,1.589108713854755592e+02,-1.200349640015501984e-01,-1.200349640015501984e-01,3.919202159868326318e-01
6.665000000000000568e+01,7.961058413793035982e+01,1.588692447531993821e+02,-1.519006033235879571e-01,-1.519006033235879571e-01,3.561591313729216002e-01
6.670000000000000284e+01,7.941878039294262237e+01,1.588264459930470309e+02,-1.089339070912889867e-01,-1.089339070912889867e-01,4.135532039188864473e-01
6.675000000000000000e+01,7.922532674743668224e+01,1.587864701621667223e+02,-1.054922313164122494e-01,-1.054922313164122494e-01,3.244111795123024722e-01
6.679999999999999716e+01,7.903089686483616561e+01,1.587468594174312955e+02,-2.647886793217881993e-02,-2.647886793217881993e-02,3.436365148762225985e-01
6.685000000000000853e+01,7.883637345702298660e+01,1.587124500263519451e+02,-5.436040709281899502e-02,-5.436040709281899502e-02,3.350702296955710979e-01
6.690000000000000568e+01,7.863758049001090455e+01,1.586760066130307223e+02,-1.179720513956303111e-02,-1.179720513956303111e-02,2.958395547912146539e-01
6.695000000000000284e+01,7.844075157764623896e+01,1.586427941191966511e+02,3.828782737499517030e-02,3.828782737499517030e-02,3.758291804745229059e-01
6.700000000000000000e+01,7.824141854273092633e+01,1.586128059766845695e+02,1.353689402941177060e-02,1.353689402941177060e-02,2.852336588577168430e-01
6.704999999999999716e+01,7.804109582727073757e+01,1.585809180484116041e+02,3.273473050032062182e-02,3.273473050032062182e-02,3.196148120391960612e-01
6.710000000000000853e+01,7.783937716469313273e+01,1.585499897024764095e+02,-1.088216704806474304e-02,-1.088216704806474304e-02,3.053837985051913728e-01
6.715000000000000568e+01,7.763923897614692748e+01,1.585167259448186314e+02,-2.886925807477605521e-02,-2.886925807477605521e-02,2.763164363743258467e-01
6.720000000000000284e+01,7.743992789753298212e+01,1.584824511492799672e+02,4.236661143279308456e-02,4.236661143279308456e-02,3.466844778799499371e-01
6.725000000000000000e+01,7.723772602928814024e+01,1.584526774479625146e+02,5.353156668493982973e-02,5.353156668493982973e-02,2.597347012820194756e-01
6.729999999999999716e+01,7.703326586012327937e+01,1.584231192938715935e+02,3.808515613218667328e-02,3.808515613218667328e-02,3.151918508219448967e-01
6.735000000000000853e+01,7.682605301888243332e+01,1.583923320143703108e+02,4.324707760678080104e-02,4.324707760678080104e-02,2.756199865997199794e-01
6.740000000000000568e+01,7.661944864771636787e+01,1.583618835573311969e+02,3.903312067295254539e-02,3.903312067295254539e-02,2.722205470331000576e-01
6.745000000000000284e+01,7.641049479466369121e+01,1.583310089507656642e+02,8.869973924867266546e-02,8.869973924867266546e-02,3.102907997798182715e-01
6.750000000000000000e+01,7.620286028962028979e+01,1.583039542408232023e+02,1.341629486736280186e-01,1.341629486736280186e-01,2.521693204337088212e-01
6.754999999999999716e+01,7.599772754938794606e+01,1.582795606608795254e+02,1.012120271838024832e-01,1.012120271838024832e-01,3.441333110348581692e-01
6.760000000000000853e+01,7.579464412797243256e+01,1.582531439924047163e+02,1.309687465343620238e-01,1.309687465343620238e-01,2.629719926452324663e-01
6.765000000000000568e+01,7.559104595050744990e+01,1.582288735930682435e+02,8.917978870014281467e-02,8.917978870014281467e-02,2.961076706898077004e-01
6.770000000000000284e+01,7.538599383842382906e+01,1.582013186213901292e+02,5.289159148871529562e-03,5.289159148871529562e-03,2.986201003219537964e-01
6.775000000000000000e+01,7.518121166970753677e+01,1.581686542885727249e+02,-4.324644184500200245e-02,-4.324644184500200245e-02,2.615581792554754759e-01
6.779999999999999716e+01,7.497473222951656169e+01,1.581327556770644378e+02,4.904479322348718681e-03,4.904479322348718681e-03,3.369996117245689926e-01
6.785000000000000853e+01,7.476754372917604030e+01,1.581001971376518043e+02,1.421891491206597052e-02,1.421891491206597052e-02,2.434896662606826634e-01
6.790000000000000568e+01,7.456689329542440703e+01,1.580690523354300581e+02,4.847735964457806912e-02,4.847735964457806912e-02,3.012243691763237252e-01
6.795000000000000284e+01,7.436401667957032657e+01,1.580396813775919043e+02,1.355922781642874761e-02,1.355922781642874761e-02,2.613365457921494883e-01
6.800000000000000000e+01,7.416260014486852015e+01,1.580085235223531583e+02,-1.476777374476258460e-02,-1.476777374476258460e-02,2.517367386020811781e-01
6.804999999999999716e+01,7.396384848660213152e+01,1.579759196861261046e+02,-1.468222675952384967e-02,-1.468222675952384967e-02,3.051144218739387237e-01
6.810000000000000853e+01,7.376385789033622586e+01,1.579433367948325042e+02,-3.676306908773441240e-02,-3.676306908773441240e-02,2.227174569462763154e-01
6.815000000000000568e+01,7.356599117814054978e+01,1.579096609641984799e+02,-1.172749276946103147e-01,-1.172749276946103147e-01,2.946950536674812771e-01
6.820000000000000284e+01,7.336934618041392753e+01,1.578710503687726145e+02,-1.398070600902324157e-01,-1.398070600902324157e-01,2.264721195402125964e-01
6.825000000000000000e+01,7.317373144307128996e+01,1.578311874197370912e+02,-2.464082696933731775e-01,-2.464082696933731775e-01,2.165118549935564629e-01
6.829999999999999716e+01,7.297696244326080262e+01,1.577847076631547907e+02,-3.112320986617319041e-01,-3.112320986617319041e-01,2.601116987275005621e-01
6.835000000000000853e+01,7.277657350541932146e+01,1.577338331786643835e+02,-3.580937283530646331e-01,-3.580937283530646331e-01,1.486978750946596206e-01
6.840000000000000568e+01,7.257802512210830059e+01,1.576808916302543366e+02,-3.365786934842376898e-01,-3.365786934842376898e-01,2.466166078318249577e-01
6.845000000000000284e+01,7.238039370200800704e+01,1.576301990000721958e+02,-3.687511658451462226e-01,-3.687511658451462226e-01,1.283655151113833326e-01
6.850000000000000000e+01,7.218147821822438459e+01,1.575773402105860725e+02,-3.632633961229399522e-01,-3.632633961229399522e-01,1.430638758236317531e-01
6.854999999999999716e+01,7.198593217835755809e+01,1.575258363792053444e+02,-3.282805768506292798e-01,-3.282805768506292798e-01,1.814844566856805008e-01
6.860000000000000853e+01,7.178722907941411790e+01,1.574763196936670226e+02,-3.087588797676058538e-01,-3.087588797676058538e-01,3.928373710272918540e-02
6.865000000000000568e+01,7.158690051810722821e+01,1.574287718767256479e+02,-3.457460595775203038e-01,-3.457460595775203038e-01,2.338169654049046253e-01
6.870000000000000284e+01,7.138890868701987813e+01,1.573798034171950633e+02,-4.570324527028590267e-01,-4.570324527028590267e-01,6.347350099130624757e-02
6.875000000000000000e+01,7.119233576010434206e+01,1.573236501198691144e+02,-5.442910730275872799e-01,-5.442910730275872799e-01,1.475259345355885432e-01
6.879999999999999716e+01,7.099729875301167681e+01,1.572632524575982416e+02,-5.284697597474775632e-01,-5.284697597474775632e-01,1.743500140101053586e-01
6.885000000000000853e+01,7.080900794788318819e+01,1.572048942165165499e+02,-4.813345353613737720e-01,-4.813345353613737720e-01,1.167377357698913543e-01
6.890000000000000568e+01,7.061905727030762137e+01,1.571507043714543386e+02,-4.765669034345215160e-01,-4.765669034345215160e-01,2.717675040143210929e-01
6.895000000000000284e+01,7.042700267969885886e+01,1.570980049015795998e+02,-4.260157912010971160e-01,-4.260157912010971160e-01,1.776290653638859518e-01
6.900000000000000000e+01,7.023418465464327198e+01,1.570465121758589362e+02,-4.050832127690559559e-01,-4.050832127690559559e-01,2.305761108553044392e-01
6.904999999999999716e+01,7.003988308436328225e+01,1.569973910953955567e+02,-3.755540842652174138e-01,-3.755540842652174138e-01,2.703946740739253118e-01
6.910000000000000853e+01,6.984363724621077552e+01,1.569497630917094853e+02,-3.962096508940791129e-01,-3.962096508940791129e-01,2.351025599343094241e-01
6.915000000000000568e+01,6.964909976991000917e+01,1.569017326430411856e+02,-3.949410257270241087e-01,-3.949410257270241087e-01,3.443112402536336880e-01
6.920000000000000284e+01,6.945680549942333926e+01,1.568561782691355972e+02,-3.898046093359774922e-01,-3.898046093359774922e-01,2.818935648594724230e-01
6.925000000000000000e+01,6.926373528852226968e+01,1.568104317328670447e+02,-4.059586232908319881e-01,-4.059586232908319881e-01,3.194830394940545992e-01
6.929999999999999716e+01,6.907055412141235706e+01,1.567646629071966800e+02,-3.616612785545380016e-01,-3.616612785545380016e-01,3.562275135145682725e-01
6.935000000000000853e+01,6.887603167030738405e+01,1.567197341301260280e+02,-3.527877054575796478e-01,-3.527877054575796478e-01,3.311840856866566374e-01
6.940000000000000568e+01,6.868098601010304094e+01,1.566762665520934092e+02,-3.312370827510618954e-01,-3.312370827510618954e-01,4.138504079325343588e-01
6.945000000000000284e+01,6.848975492125876485e+01,1.566363735079623609e+02,-2.832295889115540310e-01,-2.832295889115540310e-01,3.688285541076473661e-01
6.950000000000000000e+01,6.830079406396373543e+01,1.565989604372921633e+02,-3.224555990800265781e-01,-3.224555990800265781e-01,3.894443763605868747e-01
6.954999999999999716e+01,6.811023517660194670e+01,1.565597892455413955e+02,-2.479102339094279572e-01,-2.479102339094279572e-01,4.292514900730717287e-01
6.960000000000000853e+01,6.791909620052847174e+01,1.565248284233917673e+02,-3.029900138335445137e-01,-3.029900138335445137e-01,3.941332694051237207e-01
6.965000000000000568e+01,6.773117471781614540e+01,1.564869893769278804e+02,-2.270818603638526390e-01,-2.270818603638526390e-01,4.510998374220362428e-01
6.970000000000000284e+01,6.753855794504681853e+01,1.564546027156564492e+02,-2.309261380519030127e-01,-2.309261380519030127e-01,4.259434840285628576e-01
6.975000000000000000e+01,6.734978368881533584e+01,1.564214767818233440e+02,-2.236869774083454221e-01,-2.236869774083454221e-01,4.281499952531238606e-01
6.979999999999999716e+01,6.716083635736040947e+01,1.563893866657734293e+02,-2.399409518987547785e-01,-2.399409518987547785e-01,4.803054415288421364e-01
6.985000000000000853e+01,6.697485330006821869e+01,1.563568715936063711e+02,-2.244833199810986890e-01,-2.244833199810986890e-01,4.343764760789967094e-01
6.990000000000000568e+01,6.679045258169645649e+01,1.563259434336450227e+02,-1.754666582520710838e-01,-1.754666582520710838e-01,4.649956172758412110e-01
6.995000000000000284e+01,6.660685037601224678e+01,1.562986396265263807e+02,-2.071312800538895049e-01,-2.071312800538895049e-01,4.688762100898404284e-01
7.000000000000000000e+01,6.642363650571607536e+01,1.562686991167567498e+02,-2.239586144101780862e-01,-2.239586144101780862e-01,4.468875095633688121e-01
7.004999999999999716e+01,6.624281437355574553e+01,1.562382412917974932e+02,-2.098139539194973091e-01,-2.098139539194973091e-01,4.982794617730438858e-01
7.010000000000000853e+01,6.606434978971117289e+01,1.562092617236205285e+02,-1.770981559889605039e-01,-1.770981559889605039e-01,4.689629319860573742e-01
7.015000000000000568e+01,6.588324751017208314e+01,1.561817124244608408e+02,-1.607231527320783504e-01,-1.607231527320783504e-01,4.655625850020587153e-01
7.020000000000000284e+01,6.570044711981054775e+01,1.561556004238698279e+02,-9.942453490568523011e-02,-9.942453490568523011e-02,5.182995168530020180e-01
7.025000000000000000e+01,6.551658134877510520e+01,1.561328513576088426e+02,-1.075710299438661505e-01,-1.075710299438661505e-01,4.612868546064114450e-01
7.029999999999999716e+01,6.533085186970293989e+01,1.561097356244034131e+02,-1.351939400952157644e-01,-1.351939400952157644e-01,4.755987089573752713e-01
7.035000000000000853e+01,6.514331340745202681e+01,1.560850946586778321e+02,-9.558152196025528069e-02,-9.558152196025528069e-02,4.874772153424050125e-01
7.040000000000000568e+01,6.495512711248288440e+01,1.560616021283258306e+02,-1.022574658114843715e-01,-1.022574658114843715e-01,4.533836080881946673e-01
7.045000000000000284e+01,6.476850552458110144e+01,1.560387857709721686e+02,-1.490641651015378322e-01,-1.490641651015378322e-01,4.942948968022112810e-01
7.050000000000000000e+01,6.458074234346594267e+01,1.560123490749984967e+02,-1.689177041982216909e-01,-1.689177041982216909e-01,4.635090453040026093e-01
7.054999999999999716e+01,6.439555414228068742e+01,1.559851192783783631e+02,-2.121498183827234540e-01,-2.121498183827234540e-01,4.607428209956317966e-01
7.060000000000000853e+01,6.421147891861778589e+01,1.559556373318583269e+02,-1.660794008658486587e-01,-1.660794008658486587e-01,5.122265244288118913e-01
7.065000000000000568e+01,6.403145571666530600e+01,1.559286118401419685e+02,-1.477891336168617731e-01,-1.477891336168617731e-01,4.627317693884903105e-01
7.070000000000000284e+01,6.384907255181983032e+01,1.559031125890736575e+02,-1.536464975306353897e-01,-1.536464975306353897e-01,4.806545720879910610e-01
7.075000000000000000e+01,6.367027081877427719e+01,1.558777304572171829e+02,-1.144431212751612081e-01,-1.144431212751612081e-01,4.962018228834045863e-01
7.079999999999999716e+01,6.348694353282414227e+01,1.558541448220179575e+02,-1.785697878799528127e-01,-1.785697878799528127e-01,4.605772756369141963e-01
7.085000000000000853e+01,6.330854801481350336e+01,1.558268762599006436e+02,-2.052082667665094673e-01,-2.052082667665094673e-01,4.987212541740920768e-01
7.090000000000000568e+01,6.313285286819180442e+01,1.557995941305602798e+02,-1.759450738784806290e-01,-1.759450738784806290e-01,4.863239224237371761e-01
7.095000000000000284e+01,6.295687013392713993e+01,1.557734484761845408e+02,-1.364520013199709003e-01,-1.364520013199709003e-01,4.708325388965863278e-01
7.100000000000000000e+01,6.278087693350990151e+01,1.557502160958517834e+02,-1.190256028730157511e-01,-1.190256028730157511e-01,5.169929349511656058e-01
7.104999999999999716e+01,6.260175415147623568e+01,1.557273435614001471e+02,-1.203039940832601323e-01,-1.203039940832601323e-01,4.770249345994967971e-01
7.110000000000000853e+01,6.242014216362390044e+01,1.557036875857793063e+02,-1.712717155303779548e-01,-1.712717155303779548e-01,4.733238937385016998e-01
7.115000000000000568e+01,6.224643046213838460e+01,1.556783567491706322e+02,-1.398520677874866558e-01,-1.398520677874866558e-01,5.244182018493740438e-01
7.120000000000000284e+01,6.207384740439435689e+01,1.556544362945357420e+02,-1.651588120814779515e-01,-1.651588120814779515e-01,4.720719999784224186e-01
7.125000000000000000e+01,6.189610115936035584e+01,1.556280564043542540e+02,-1.662800739475540079e-01,-1.662800739475540079e-01,4.840148013521028969e-01
7.129999999999999716e+01,6.171351814803094271e+01,1.556018882110520281e+02,-1.823613300385394653e-01,-1.823613300385394653e-01,5.109951982265704684e-01
7.135000000000000853e+01,6.152747647790193497e+01,1.555739651835137636e+02,-1.336969568106779749e-01,-1.336969568106779749e-01,4.738597911215143843e-01
7.140000000000000568e+01,6.133742543844559947e+01,1.555484843657060878e+02,-6.918058188349557325e-02,-6.918058188349557325e-02,5.072026511041212160e-01
7.145000000000000284e+01,6.114905960648972183e+01,1.555275707980421203e+02,-2.359504275146228486e-02,-2.359504275146228486e-02,4.854457311400783848e-01
7.150000000000000000e+01,6.096031624141539140e+01,1.555091627938841441e+02,5.800865902289598086e-02,5.800865902289598086e-02,4.657155930649746201e-01
7.154999999999999716e+01,6.077466483130676522e+01,1.554967802955046920e+02,4.206314070138584410e-02,4.206314070138584410e-02,5.129268776678582720e-01
7.160000000000000853e+01,6.058577170038732618e+01,1.554825954628617524e+02,9.358598332479372683e-04,9.358598332479372683e-04,4.413805290761205757e-01
7.165000000000000568e+01,6.039438579395616813e+01,1.554650450124374572e+02,3.266375630052174156e-02,3.266375630052174156e-02,4.485067661593614696e-01
7.170000000000000284e+01,6.020502986175689841e+01,1.554497427845838331e+02,4.424953617168030789e-03,4.424953617168030789e-03,4.542592097875207124e-01
7.175000000000000000e+01,6.001208546726322623e+01,1.554318205382681981e+02,-1.286659356523333492e-02,-1.286659356523333492e-02,4.104542531120453641e-01
7.179999999999999716e+01,5.982012827210412098e+01,1.554128611662875983e+02,-1.725728940184640195e-02,-1.725728940184640195e-02,4.541738933460695016e-01
7.185000000000000853e+01,5.962892449404466788e+01,1.553937223364129068e+02,2.913022364273767234e-02,2.913022364273767234e-02,4.077819341816424914e-01
7.190000000000000568e+01,5.944067052772909676e+01,1.553778368543055706e+02,1.020756471117629516e-01,1.020756471117629516e-01,3.972981015175395259e-01
7.195000000000000284e+01,5.924767573215567751e+01,1.553657576086485221e+02,6.501361929859260369e-02,6.501361929859260369e-02,4.291648297651810551e-01
7.200000000000000000e+01,5.905356578737833217e+01,1.553507932105562475e+02,2.623775338921279648e-02,2.623775338921279648e-02,3.615504954197588106e-01
7.204999999999999716e+01,5.886123013723626940e+01,1.553333551638048675e+02,2.046951673318343767e-02,2.046951673318343767e-02,3.930031203429709685e-01
7.210000000000000853e+01,5.866571906183204277e+01,1.553151449640758983e+02,-5.176228995232666497e-02,-5.176228995232666497e-02,3.670629509890708242e-01
7.215000000000000568e+01,5.847400772016020909e+01,1.552922616313952062e+02,-1.177403738636479125e-01,-1.177403738636479125e-01,3.470040143044337833e-01
7.220000000000000284e+01,5.827968540408959797e+01,1.552651144244988757e+02,-1.095249044661774362e-01,-1.095249044661774362e-01,4.156081529470233016e-01
7.225000000000000000e+01,5.808234111480977901e+01,1.552378879411884327e+02,-8.198416028677607548e-02,-8.198416028677607548e-02,3.439319984337358416e-01
7.229999999999999716e+01,5.788169704124490522e+01,1.552118390795235428e+02,-5.023131889738471217e-02,-5.023131889738471217e-02,3.783312909152595771e-01
7.235000000000000853e+01,5.768156480500288552e+01,1.551880697336476658e+02,-9.460732393361698245e-02,-9.460732393361698245e-02,3.620450911789501180e-01
7.240000000000000568e+01,5.748674960816613577e+01,1.551620261760657513e+02,-1.164730726754170387e-01,-1.164730726754170387e-01,3.428074286569967599e-01
7.245000000000000284e+01,5.729083009028354923e+01,1.551347728044751477e+02,-8.569998917813990980e-02,-8.569998917813990980e-02,4.114524461082073592e-01
7.250000000000000000e+01,5.709389155333253285e+01,1.551090223247421989e+02,-1.055299326151441092e-01,-1.055299326151441092e-01,3.382125505127139276e-01
7.254999999999999716e+01,5.689873299032830545e+01,1.550823600570197414e+02,-1.178012666690448629e-01,-1.178012666690448629e-01,3.723152872040070283e-01
7.260000000000000853e+01,5.670727605295658691e+01,1.550554346918601141e+02,-1.400843502559020737e-01,-1.400843502559020737e-01,3.669396125787051099e-01
7.265000000000000568e+01,5.651564387628793895e+01,1.550266301449388493e+02,-1.084090457750944009e-01,-1.084090457750944009e-01,3.432658683686379830e-01
7.270000000000000284e+01,5.632591500727425426e+01,1.550003293452095932e+02,-1.950385652564406713e-01,-1.950385652564406713e-01,4.165707208955111152e-01
7.275000000000000000e+01,5.613630612138850040e+01,1.549688308096095852e+02,-1.536662766242277989e-01,-1.536662766242277989e-01,3.520367289672809430e-01
7.279999999999999716e+01,5.594615914426152870e+01,1.549395134588976362e+02,-1.534563710901092615e-01,-1.534563710901092615e-01,3.715214107700052226e-01
7.285000000000000853e+01,5.575501847107710063e+01,1.549105467574836155e+02,-2.116911914649888260e-01,-2.116911914649888260e-01,3.946506792357917237e-01
7.290000000000000568e+01,5.556535881298888313e+01,1.548773772887672351e+02,-2.877324667511688694e-01,-2.877324667511688694e-01,3.597130114233422216e-01
7.295000000000000284e+01,5.537791133803675336e+01,1.548398898993599460e+02,-2.620695785622095819e-01,-2.620695785622095819e-01,4.241401795694442756e-01
7.300000000000000000e+01,5.519079633164040644e+01,1.548047395134617261e+02,-2.213983448917712094e-01,-2.213983448917712094e-01,3.945267084054966400e-01
7.304999999999999716e+01,5.500242403975902050e+01,1.547716622030458211e+02,-2.393447638304782021e-01,-2.393447638304782021e-01,3.980999427069545349e-01
7.310000000000000853e+01,5.481544707191675059e+01,1.547380105091413611e+02,-1.854657779384101257e-01,-1.854657779384101257e-01,4.533753977674997437e-01
7.315000000000000568e+01,5.462741596491111551e+01,1.547073584808206590e+02,-1.704598216020497270e-01,-1.704598216020497270e-01,4.024237694442357460e-01
7.320000000000000284e+01,5.444028011840988057e+01,1.546791376067920680e+02,-1.894604759203513678e-01,-1.894604759203513678e-01,4.343819743702028169e-01
7.325000000000000000e+01,5.425430849109639553e+01,1.546502168616383983e+02,-1.927481203465020998e-01,-1.927481203465020998e-01,4.344791388995924430e-01
7.329999999999999716e+01,5.406559798376834891e+01,1.546194092021312656e+02,-2.697061412803142821e-01,-2.697061412803142821e-01,4.146563160160085526e-01
7.335000000000000853e+01,5.387343681618848734e+01,1.545841212149622095e+02,-3.044045996635274531e-01,-3.044045996635274531e-01,4.831629611763781917e-01
7.340000000000000568e+01,5.367983653112331410e+01,1.545473736011251162e+02,-2.882787864572771142e-01,-2.882787864572771142e-01,4.369155174678057141e-01
7.345000000000000284e+01,5.348654554327736577e+01,1.545110114114298767e+02,-2.355152185487646432e-01,-2.355152185487646432e-01,4.609079504420198203e-01
7.350000000000000000e+01,5.329437938117264650e+01,1.544786552823132979e+02,-2.205053227570544505e-01,-2.205053227570544505e-01,4.800921630071631196e-01
7.354999999999999716e+01,5.309973727114855535e+01,1.544466237468641054e+02,-2.504601039362123194e-01,-2.504601039362123194e-01,4.541983900138054087e-01
7.360000000000000853e+01,5.290423677296560356e+01,1.544132616720462181e+02,-2.218322455712234409e-01,-2.218322455712234409e-01,5.113615468329070213e-01
7.365000000000000568e+01,5.270573340753718128e+01,1.543810711213309048e+02,-2.094047630902344248e-01,-2.094047630902344248e-01,4.711821206493665981e-01
7.370000000000000284e+01,5.250812082768646860e+01,1.543491479220996325e+02,-2.068502259931357390e-01,-2.068502259931357390e-01,4.868480570372871186e-01
7.375000000000000000e+01,5.231218385989659225e+01,1.543190480042912043e+02,-1.816123524744268913e-01,-1.816123524744268913e-01,5.046020925582973549e-01
7.379999999999999716e+01,5.211909852117699415e+01,1.542900379776050386e+02,-1.274837710764312737e-01,-1.274837710764312737e-01,4.768206821031704679e-01
7.385000000000000853e+01,5.192656149564301415e+01,1.542649519817762780e+02,-9.819293521259400692e-02,-9.819293521259400692e-02,5.217630612923990219e-01
7.390000000000000568e+01,5.173301854376185105e+01,1.542419720488664154e+02,-4.328964229263621011e-02,-4.328964229263621011e-02,4.799845493866055635e-01
7.395000000000000284e+01,5.154226540431284320e+01,1.542222071675616348e+02,-1.923256147122078680e-02,-1.923256147122078680e-02,4.771478782422107212e-01
7.400000000000000000e+01,5.135384261948595253e+01,1.542048347477721961e+02,4.498134477041076940e-02,4.498134477041076940e-02,5.014511792593767670e-01
7.404999999999999716e+01,5.116477479978811971e+01,1.541907286009270308e+02,4.012899842571168024e-02,4.012899842571168024e-02,4.462568739430914366e-01
7.410000000000000853e+01,5.097448483263788432e+01,1.541760589137384727e+02,7.246701334277610984e-02,7.246701334277610984e-02,4.685273210844227987e-01
7.415000000000000568e+01,5.078375667399929938e+01,1.541633240783042424e+02,1.279444893593075783e-01,1.279444893593075783e-01,4.421696665837522300e-01
7.420000000000000284e+01,5.059742682789110546e+01,1.541545084237696415e+02,1.585947950969733289e-01,1.585947950969733289e-01,4.087294944198927027e-01
7.425000000000000000e+01,5.041456405818696140e+01,1.541478280999313881e+02,1.308822586122178611e-01,1.308822586122178611e-01,4.529415981355561227e-01
7.429999999999999716e+01,5.023216835937780900e+01,1.541390507082125794e+02,1.467048242251201007e-01,1.467048242251201007e-01,3.801168304044686419e-01
7.435000000000000853e+01,5.004827704165759883e+01,1.541308157108326782e+02,1.669572157118937583e-01,1.669572157118937583e-01,3.690552656267136467e-01
7.440000000000000568e+01,4.986897916342796577e+01,1.541242300768823839e+02,1.955086401897023762e-01,1.955086401897023762e-01,4.011248401445768330e-01
7.445000000000000284e+01,4.969069173384313132e+01,1.541192336538098857e+02,1.800642520240258726e-01,1.800642520240258726e-01,3.204268874211352314e-01
7.450000000000000000e+01,4.950886324119099413e+01,1.541124622309740744e+02,2.243915155554551399e-01,2.243915155554551399e-01,3.314774198072168443e-01
7.454999999999999716e+01,4.932845347415182147e+01,1.541083577300656486e+02,2.501903620289104846e-01,2.501903620289104846e-01,3.315984413584167068e-01
7.460000000000000853e+01,4.914650746174334017e+01,1.541056082997577619e+02,2.932248045855586072e-01,2.932248045855586072e-01,2.579719231224166243e-01
7.465000000000000568e+01,4.895962342050003713e+01,1.541039998391620429e+02,2.794036683676721089e-01,2.794036683676721089e-01,3.004661763982652278e-01
7.470000000000000284e+01,4.877662996073491541e+01,1.541015873204060540e+02,3.877955017025281892e-01,3.877955017025281892e-01,2.478955563090162739e-01
7.475000000000000000e+01,4.859207374531926149e+01,1.541059534725174274e+02,4.521567519611479069e-01,4.521567519611479069e-01,1.905638363313905681e-01
7.479999999999999716e+01,4.840773623351582700e+01,1.541135168347080935e+02,4.170470464997039772e-01,4.170470464997039772e-01,2.794231889659138934e-01
7.485000000000000853e+01,4.822176587688862526e+01,1.541173240004890204e+02,4.406531923049215038e-01,4.406531923049215038e-01,1.449298390923549340e-01
7.490000000000000568e+01,4.803184961883611948e+01,1.541231326996205269e+02,3.818444066517979740e-01,3.818444066517979740e-01,1.410684764497400767e-01
7.495000000000000284e+01,4.783769184722153511e+01,1.541229186466997305e+02,3.577852758510156050e-01,3.577852758510156050e-01,2.074335644649029364e-01
7.500000000000000000e+01,4.764210785879615884e+01,1.541209664499023972e+02,3.115762310995651152e-01,3.115762310995651152e-01,3.985965526069477904e-02
7.504999999999999716e+01,4.744601166909423995e+01,1.541150129261023380e+02,3.230705893781931071e-01,3.230705893781931071e-01,1.928674029290039504e-01
7.510000000000000853e+01,4.724800074026682495e+01,1.541085371032456521e+02,3.160721300942656575e-01,3.160721300942656575e-01,1.091638614106929667e-01
7.515000000000000568e+01,4.704511290445886829e+01,1.541016458012495889e+02,3.668145235427925921e-01,3.668145235427925921e-01,9.530392019638492251e-02
7.520000000000000284e+01,4.684413132937964974e+01,1.540977207272546536e+02,3.917136267565863306e-01,3.917136267565863306e-01,2.105148544600166094e-01
7.525000000000000000e+01,4.664464260974214227e+01,1.540961341302989638e+02,4.733449613274595680e-01,4.733449613274595680e-01,7.069509592174486046e-02
7.529999999999999716e+01,4.644622695227675280e+01,1.540977231567333092e+02,5.643818712248765967e-01,5.643818712248765967e-01,2.128232370300354448e-01
7.535000000000000853e+01,4.624842035571312238e+01,1.541039647895985070e+02,5.082901078770467596e-01,5.082901078770467596e-01,1.742854317150106247e-01
7.540000000000000568e+01,4.605247828137444799e+01,1.541077073978034662e+02,4.358982401163876697e-01,4.358982401163876697e-01,1.800245145057180196e-01
7.545000000000000284e+01,4.585728926854299914e+01,1.541057793424279794e+02,3.870702558541476712e-01,3.870702558541476712e-01,2.921458722057977409e-01
7.550000000000000000e+01,4.566557300375594508e+01,1.541021123233281855e+02,4.859360967062558712e-01,4.859360967062558712e-01,2.111890892562339195e-01
7.554999999999999716e+01,4.547735649452560835e+01,1.541033100571386569e+02,4.886387590100128020e-01,4.886387590100128020e-01,2.795463152283187425e-01
7.560000000000000853e+01,4.528937102888948374e+01,1.541035268506432487e+02,4.772357345703757692e-01,4.772357345703757692e-01,3.058711771903926957e-01
7.565000000000000568e+01,4.510119395807396359e+01,1.541036239859243722e+02,4.991816375940392181e-01,4.991816375940392181e-01,2.871528968496794287e-01
7.570000000000000284e+01,4.491911208926511279e+01,1.541059907000928888e+02,5.393452061066557057e-01,5.393452061066557057e-01,3.747144707308363576e-01
7.575000000000000000e+01,4.473783563325932988e+01,1.541099775470169391e+02,5.413993014203546394e-01,5.413993014203546394e-01,3.594714274811018351e-01
7.579999999999999716e+01,4.455126922821866486e+01,1.541130381054487941e+02,5.953949779692109257e-01,5.953949779692109257e-01,3.763704389229614589e-01
7.585000000000000853e+01,4.435742975192683701e+01,1.541177923876691409e+02,5.814583285941046231e-01,5.814583285941046231e-01,4.643126026099595460e-01
