x,y,psi,kappa,s
6.540273961499104871e+01,1.565798699499310374e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.689545091126834109e+02
6.490915190580315652e+01,1.565126486630135787e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.694526531963340972e+02
6.441556419661526434e+01,1.564454273760961200e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.699507972799847835e+02
6.392197648742735794e+01,1.563782060891786614e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.704489413636354698e+02
6.342838877823945154e+01,1.563109848022612027e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.709470854472861561e+02
6.293480106905155935e+01,1.562437635153437441e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.714452295309368424e+02
6.244121335986365295e+01,1.561765422284262854e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.719433736145875287e+02
6.194762565067575366e+01,1.561093209415088268e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.724415176982382150e+02
6.145403794148784726e+01,1.560420996545913397e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.729396617818889013e+02
6.096045023229996218e+01,1.559748783676738810e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.734378058655395876e+02
6.046686252311205578e+01,1.559076570807564224e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.739359499491902739e+02
5.997327481392416360e+01,1.558404357938389637e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.744340940328409602e+02
5.947968710473624299e+01,1.557732145069215051e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.749322381164917033e+02
5.898609939554835080e+01,1.557059932200040464e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.754303822001423896e+02
5.849251168636044440e+01,1.556387719330865878e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.759285262837930759e+02
5.799892397717255221e+01,1.555715506461691291e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.764266703674437622e+02
5.750533626798464581e+01,1.555043293592516704e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.769248144510944485e+02
5.701174855879675363e+01,1.554371080723342118e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.774229585347451348e+02
5.651816084960884723e+01,1.553698867854167531e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.779211026183958211e+02
5.602457314042095504e+01,1.553026654984992945e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.784192467020465074e+02
5.553098543123304864e+01,1.552354442115818358e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.789173907856971937e+02
5.503739772204514225e+01,1.551682229246643772e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.794155348693478800e+02
5.454381001285723585e+01,1.551010016377469185e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.799136789529985663e+02
5.405022230366934366e+01,1.550337803508294598e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.804118230366492526e+02
5.355663459448145147e+01,1.549665590639120012e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.809099671202999389e+02
5.306304688529353086e+01,1.548993377769945425e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.814081112039506820e+02
5.256945917610563868e+01,1.548321164900770839e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.819062552876013683e+02
5.207587146691773228e+01,1.547648952031596252e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.824043993712520546e+02
5.158228375772984009e+01,1.546976739162421666e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.829025434549027409e+02
5.108869604854193369e+01,1.546304526293247079e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.834006875385534272e+02
5.059510833935402729e+01,1.545632313424072493e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.838988316222041135e+02
5.010152063016613511e+01,1.544960100554897906e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.843969757058547998e+02
4.960793292097824292e+01,1.544287887685723319e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.848951197895054861e+02
4.911434521179033652e+01,1.543615674816548733e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.853932638731561724e+02
4.862075750260243012e+01,1.542943461947374146e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.858914079568068587e+02
4.812716979341452372e+01,1.542271249078199560e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.863895520404575450e+02
4.763358208422663154e+01,1.541599036209024973e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.868876961241082313e+02
4.713999437503872514e+01,1.540926823339850387e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.873858402077589176e+02
4.664640666585083295e+01,1.540254610470675800e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.878839842914096039e+02
4.615281895666292655e+01,1.539582397601501214e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.883821283750602902e+02
4.565923124747503437e+01,1.538910184732326627e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.888802724587109765e+02
4.516564353828712797e+01,1.538237971863152040e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.893784165423616628e+02
4.467205582909923578e+01,1.537565758993977454e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.898765606260123491e+02
4.417846811991131517e+01,1.536893546124802867e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.903747047096630922e+02
4.368488041072342298e+01,1.536221333255628281e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.908728487933137785e+02
4.319129270153551658e+01,1.535549120386453694e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.913709928769644648e+02
4.269770499234762440e+01,1.534876907517279108e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.918691369606151511e+02
4.220411728315971800e+01,1.534204694648104521e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.923672810442658374e+02
4.171052957397182581e+01,1.533532481778929935e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.928654251279165237e+02
4.121694186478391941e+01,1.532860268909755348e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.933635692115672100e+02
4.072335415559602723e+01,1.532188056040580761e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.938617132952178963e+02
4.022976644640812083e+01,1.531515843171406175e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.943598573788685826e+02
3.973617873722021443e+01,1.530843630302231588e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.948580014625192689e+02
3.924259102803230803e+01,1.530171417433056718e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.953561455461699552e+02
3.874900331884441584e+01,1.529499204563882131e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.958542896298206415e+02
3.825541560965652366e+01,1.528826991694707544e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.963524337134713278e+02
3.776182790046860305e+01,1.528154778825532958e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.968505777971220709e+02
3.726824019128071086e+01,1.527482565956358371e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.973487218807727572e+02
3.677465248209280446e+01,1.526810353087183785e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.978468659644234435e+02
3.628106477290491227e+01,1.526138140218009198e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.983450100480741298e+02
3.578747706371700588e+01,1.525465927348834612e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.988431541317248161e+02
3.529388935452911369e+01,1.524793714479660025e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.993412982153755024e+02
3.480030164534120729e+01,1.524121501610485439e+02,3.276949055306434211e+00,0.000000000000000000e+00,3.998394422990261887e+02
3.430671393615331510e+01,1.523449288741310852e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.003375863826768750e+02
3.381312622696540870e+01,1.522777075872136265e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.008357304663275613e+02
3.331953851777750231e+01,1.522104863002961679e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.013338745499782476e+02
3.282595080858959591e+01,1.521432650133787092e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.018320186336289339e+02
3.233236309940170372e+01,1.520760437264612506e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.023301627172796202e+02
3.183877539021379732e+01,1.520088224395437919e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.028283068009303065e+02
3.134518768102590514e+01,1.519416011526263333e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.033264508845809928e+02
3.085159997183799874e+01,1.518743798657088746e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.038245949682316791e+02
3.035801226265010655e+01,1.518071585787914159e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.043227390518823654e+02
2.986442455346220015e+01,1.517399372918739573e+02,3.276949055306434211e+00,0.000000000000000000e+00,4.048208831355330517e+02
2.935042137585976718e+01,1.516590056993612734e+02,3.318578913387624674e+00,8.000000000000000167e-02,4.053412187861010807e+02
2.884023172691767911e+01,1.515567525264795563e+02,3.360208771468815137e+00,8.000000000000000167e-02,4.058615544366691097e+02
2.833473966061234250e+01,1.514333549569962258e+02,3.401838629550005599e+00,8.000000000000000167e-02,4.063818900872371387e+02
2.783482109097336377e+01,1.512890268135793974e+02,3.443468487631196062e+00,8.000000000000000167e-02,4.069022257378051677e+02
2.734134227430425312e+01,1.511240181872870494e+02,3.485098345712386525e+00,8.000000000000000167e-02,4.074225613883731967e+02
2.685515830813795901e+01,1.509386150042106749e+02,3.526728203793576544e+00,8.000000000000000167e-02,4.079428970389412257e+02
2.637711164952837350e+01,1.507331385300238935e+02,3.568358061874767007e+00,8.000000000000000167e-02,4.084632326895091978e+02
2.590803065524501392e+01,1.505079448132949551e+02,3.609987919955957469e+00,8.000000000000000167e-02,4.089835683400772268e+02
2.544872814640088166e+01,1.502634240685277973e+02,3.651617778037147932e+00,8.000000000000000167e-02,4.095039039906451990e+02
2.500000000000001421e+01,1.500000000000001137e+02,3.693247636118338395e+00,8.000000000000000167e-02,4.100242396412132280e+02
2.459532926699655420e+01,1.497401082451459047e+02,3.731725113434115837e+00,8.000000000000000167e-02,4.105051784381414564e+02
2.420095556959907768e+01,1.494648419864222149e+02,3.770202590749891947e+00,8.000000000000000167e-02,4.109861172350696279e+02
2.381746271244628943e+01,1.491746087097231452e+02,3.808680068065668056e+00,8.000000000000000167e-02,4.114670560319977426e+02
2.344541839290340945e+01,1.488698380571225925e+02,3.847157545381444166e+00,8.000000000000000167e-02,4.119479948289259141e+02
2.308537336068065926e+01,1.485509811908606252e+02,3.885635022697220275e+00,8.000000000000000167e-02,4.124289336258540288e+02
2.273786060253994989e+01,1.482185101254727897e+02,3.924112500012996385e+00,8.000000000000000167e-02,4.129098724227821435e+02
2.240339455329668183e+01,1.478729170290511661e+02,3.962589977328772495e+00,8.000000000000000167e-02,4.133908112197102582e+02
2.208247033428459005e+01,1.475147134946713834e+02,4.001067454644548604e+00,8.000000000000000167e-02,4.138717500166383729e+02
2.177556302041098135e+01,1.471444297830642256e+02,4.039544931960325158e+00,8.000000000000000167e-02,4.143526888135664876e+02
2.148312693688740183e+01,1.467626140376527815e+02,4.078022409276100824e+00,8.000000000000000167e-02,4.148336276104946592e+02
2.118858934407071359e+01,1.463623313759799203e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.153305970288879507e+02
2.089405175125402536e+01,1.459620487143070307e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.158275664472812423e+02
2.059951415843733713e+01,1.455617660526341410e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.163245358656745339e+02
2.030497656562064890e+01,1.451614833909612798e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.168215052840678254e+02
2.001043897280396067e+01,1.447612007292883902e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.173184747024611170e+02
1.971590137998727243e+01,1.443609180676155006e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.178154441208544085e+02
1.942136378717058420e+01,1.439606354059426110e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.183124135392477001e+02
1.912682619435389597e+01,1.435603527442697498e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.188093829576409917e+02
1.883228860153720774e+01,1.431600700825968602e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.193063523760342832e+02
1.853775100872051951e+01,1.427597874209239706e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.198033217944275748e+02
1.824321341590383128e+01,1.423595047592511094e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.203002912128208663e+02
1.794867582308714304e+01,1.419592220975782197e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.207972606312141579e+02
1.765413823027045481e+01,1.415589394359053301e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.212942300496074495e+02
1.735960063745376658e+01,1.411586567742324405e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.217911994680007410e+02
1.706506304463707835e+01,1.407583741125595793e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.222881688863940326e+02
1.677052545182039012e+01,1.403580914508866897e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.227851383047873242e+02
1.647598785900370189e+01,1.399578087892138001e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.232821077231806157e+02
1.618145026618701365e+01,1.395575261275409389e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.237790771415739073e+02
1.588691267337032365e+01,1.391572434658680493e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.242760465599671988e+02
1.559237508055363541e+01,1.387569608041951597e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.247730159783604904e+02
1.529783748773694541e+01,1.383566781425222985e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.252699853967537820e+02
1.500329989492025717e+01,1.379563954808494088e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.257669548151470735e+02
1.470876230210356894e+01,1.375561128191765192e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.262639242335403651e+02
1.441422470928688071e+01,1.371558301575036296e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.267608936519336567e+02
1.411968711647019248e+01,1.367555474958307684e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.272578630703269482e+02
1.382514952365350425e+01,1.363552648341578788e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.277548324887202398e+02
1.353061193083681601e+01,1.359549821724849892e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.282518019071135313e+02
1.323607433802012601e+01,1.355546995108121280e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.287487713255068229e+02
1.294153674520343777e+01,1.351544168491392384e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.292457407439001145e+02
1.264699915238674954e+01,1.347541341874663487e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.297427101622934060e+02
1.235246155957005953e+01,1.343538515257934591e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.302396795806866976e+02
1.205792396675337486e+01,1.339535688641205979e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.307366489990799892e+02
1.176338637393668485e+01,1.335532862024477083e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.312336184174732807e+02
1.146884878111999662e+01,1.331530035407748187e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.317305878358665723e+02
1.117431118830331016e+01,1.327527208791019575e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.322275572542598638e+02
1.087977359548661838e+01,1.323524382174290679e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.327245266726531554e+02
1.058523600266992837e+01,1.319521555557561783e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.332214960910464470e+02
1.029069840985324369e+01,1.315518728940833171e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.337184655094397385e+02
9.996160817036553681e+00,1.311515902324104275e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.342154349278330301e+02
9.701623224219865449e+00,1.307513075707375378e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.347124043462263216e+02
9.407085631403177217e+00,1.303510249090646766e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.352093737646196132e+02
9.112548038586487209e+00,1.299507422473917870e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.357063431830129048e+02
8.818010445769800754e+00,1.295504595857188974e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.362033126014061963e+02
8.523472852953112522e+00,1.291501769240460078e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.367002820197994879e+02
8.228935260136420737e+00,1.287498942623731182e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.371972514381927795e+02
7.934397667319732506e+00,1.283496116007002570e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.376942208565860710e+02
7.639860074503047827e+00,1.279493289390273674e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.381911902749793626e+02
7.345322481686359595e+00,1.275490462773544920e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.386881596933726541e+02
7.050784888869671363e+00,1.271487636156816166e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.391851291117659457e+02
6.756247296052979578e+00,1.267484809540087269e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.396820985301592373e+02
6.461709703236291347e+00,1.263481982923358515e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.401790679485525288e+02
6.167172110419606668e+00,1.259479156306629619e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.406760373669458204e+02
5.872634517602918436e+00,1.255476329689900865e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.411730067853391120e+02
5.578096924786230204e+00,1.251473503073172111e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.416699762037324035e+02
5.283559331969538420e+00,1.247470676456443357e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.421669456221256951e+02
4.989021739152850188e+00,1.243467849839714319e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.426639150405189866e+02
4.694484146336161956e+00,1.239465023222985565e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.431608844589122782e+02
4.399946553519473724e+00,1.235462196606256811e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.436578538773055698e+02
4.105408960702785492e+00,1.231459369989528057e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.441548232956988613e+02
3.810871367886097261e+00,1.227456543372799160e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.446517927140921529e+02
3.516333775069409029e+00,1.223453716756070264e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.451487621324854445e+02
3.221796182252720797e+00,1.219450890139341510e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.456457315508787360e+02
2.927258589436032565e+00,1.215448063522612756e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.461427009692720276e+02
2.632720996619344334e+00,1.211445236905883860e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.466396703876653191e+02
2.338183403802656102e+00,1.207442410289155106e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.471366398060586107e+02
2.043645810985967870e+00,1.203439583672426210e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.476336092244519023e+02
1.749108218169279638e+00,1.199436757055697456e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.481305786428451938e+02
1.454570625352591406e+00,1.195433930438968702e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.486275480612384854e+02
1.160033032535903175e+00,1.191431103822239947e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.491245174796317770e+02
8.654954397192149429e-01,1.187428277205511051e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.496214868980250685e+02
5.709578469025267111e-01,1.183425450588782155e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.501184563164183601e+02
2.764202540858384793e-01,1.179422623972053543e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.506154257348116516e+02
-1.811733873084975244e-02,1.175419797355324647e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.511123951532049432e+02
-3.126549315475415369e-01,1.171416970738595751e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.516093645715982348e+02
-6.071925243642297687e-01,1.167414144121866855e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.521063339899915263e+02
-9.017301171809215532e-01,1.163411317505138243e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.526033034083848179e+02
-1.196267709997606232e+00,1.159408490888409347e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.531002728267781094e+02
-1.490805302814290911e+00,1.155405664271680450e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.535972422451714010e+02
-1.785342895630982696e+00,1.151402837654951696e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.540942116635646926e+02
-2.079880488447670928e+00,1.147400011038222942e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.545911810819579841e+02
-2.374418081264362712e+00,1.143397184421494046e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.550881505003512757e+02
-2.668955674081047391e+00,1.139394357804765292e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.555851199187445673e+02
-2.963493266897732070e+00,1.135391531188036538e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.560820893371378588e+02
-3.258030859714423855e+00,1.131388704571307642e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.565790587555311504e+02
-3.552568452531112086e+00,1.127385877954578746e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.570760281739244419e+02
-3.847106045347803871e+00,1.123383051337850134e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.575729975923177335e+02
-4.141643638164488550e+00,1.119380224721121238e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.580699670107110251e+02
-4.436181230981180335e+00,1.115377398104392341e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.585669364291043166e+02
-4.730718823797868566e+00,1.111374571487663587e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.590639058474976082e+02
-5.025256416614560351e+00,1.107371744870934833e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.595608752658908998e+02
-5.319794009431245030e+00,1.103368918254205937e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.600578446842841913e+02
-5.614331602247936814e+00,1.099366091637477183e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.605548141026774829e+02
-5.908869195064621493e+00,1.095363265020748287e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.610517835210707744e+02
-6.203406787881309725e+00,1.091360438404019533e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.615487529394640660e+02
-6.497944380698001510e+00,1.087357611787290637e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.620457223578573576e+02
-6.792481973514686189e+00,1.083354785170561883e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.625426917762506491e+02
-7.087019566331377973e+00,1.079351958553833128e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.630396611946439407e+02
-7.381557159148059100e+00,1.075349131937104232e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.635366306130372323e+02
-7.676094751964754437e+00,1.071346305320375478e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.640336000314305238e+02
-7.970632344781442669e+00,1.067343478703646724e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.645305694498238154e+02
-8.265169937598123795e+00,1.063340652086917828e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.650275388682171069e+02
-8.559707530414819132e+00,1.059337825470189074e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.655245082866103985e+02
-8.854245123231500258e+00,1.055334998853460320e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.660214777050036901e+02
-9.148782716048195596e+00,1.051332172236731424e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.665184471233969816e+02
-9.443320308864883827e+00,1.047329345620002528e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.670154165417902732e+02
-9.737857901681564954e+00,1.043326519003273916e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.675123859601835647e+02
-1.003239549449826029e+01,1.039323692386545019e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.680093553785768563e+02
-1.032693308731494142e+01,1.035320865769816123e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.685063247969701479e+02
-1.062147068013163675e+01,1.031318039153087369e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.690032942153634394e+02
-1.091600827294832499e+01,1.027315212536358615e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.695002636337567310e+02
-1.121054586576500611e+01,1.023312385919629719e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.699972330521500226e+02
-1.150508345858170856e+01,1.019309559302900823e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.704942024705433141e+02
-1.179962105139838968e+01,1.015306732686172069e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.709911718889366057e+02
-1.209415864421507791e+01,1.011303906069443315e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.714881413073298972e+02
-1.238869623703177325e+01,1.007301079452714418e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.719851107257231888e+02
-1.268323382984845438e+01,1.003298252835985522e+02,4.078022409276100824e+00,0.000000000000000000e+00,4.724820801441164804e+02
-1.297777142266514971e+01,9.992954262192569104e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.729790495625097719e+02
-1.327230901548183084e+01,9.952925996025280142e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.734760189809030635e+02
-1.356684660829851907e+01,9.912897729857992601e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.739729883992963551e+02
-1.386138420111521441e+01,9.872869463690705061e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.744699578176896466e+02
-1.415592179393189554e+01,9.832841197523416099e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.749669272360829382e+02
-1.445045938674859087e+01,9.792812931356128558e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.754638966544762297e+02
-1.474499697956527200e+01,9.752784665188839597e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.759608660728695213e+02
-1.503953457238196023e+01,9.712756399021552056e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.764578354912628129e+02
-1.533407216519865557e+01,9.672728132854263094e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.769548049096561044e+02
-1.562860975801533669e+01,9.632699866686975554e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.774517743280493960e+02
-1.592314735083203203e+01,9.592671600519688013e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.779487437464426876e+02
-1.621768494364871316e+01,9.552643334352399052e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.784457131648359791e+02
-1.651222253646540139e+01,9.512615068185111511e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.789426825832292707e+02
-1.680676012928209673e+01,9.472586802017823970e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.794396520016225622e+02
-1.710129772209877785e+01,9.432558535850535009e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.799366214200158538e+02
-1.739583531491547319e+01,9.392530269683246047e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.804335908384091454e+02
-1.769037290773215432e+01,9.352502003515959927e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.809305602568024369e+02
-1.798491050054884255e+01,9.312473737348670966e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.814275296751957285e+02
-1.827944809336553789e+01,9.272445471181383425e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.819244990935890200e+02
-1.857398568618221901e+01,9.232417205014095885e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.824214685119823116e+02
-1.886852327899891435e+01,9.192388938846806923e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.829184379303756032e+02
-1.916306087181559548e+01,9.152360672679519382e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.834154073487688947e+02
-1.945759846463228371e+01,9.112332406512230421e+01,4.078022409276100824e+00,0.000000000000000000e+00,4.839123767671621863e+02
